Episode,Average Discounted Return,Standard Error
0,0.400616,0.210697
1,0.444695,0.290295
2,0.0157004,0.0157004
3,0.575826,0.243726
4,0.36863,0.272252
5,0.966667,0.0333333
6,0.238272,0.208916
7,0.192482,0.102277
8,0,0
9,0.269103,0.141264
10,0.36863,0.272252
11,0.320636,0.162946
12,0.49683,0.263994
13,0.591931,0.235184
14,0.137586,0.0885446
15,0.175133,0.152191
16,0.3,0.3
17,0.345028,0.280212
18,0.233303,0.181365
19,0.19683,0.19683
20,0.659226,0.162932
21,0.235688,0.138116
22,0.13476,0.0737768
23,0.27,0.27
24,0.51048,0.288865
25,0.662189,0.135577
26,0.737937,0.214019
27,0.4887,0.248356
28,0.507272,0.0789026
29,0.177147,0.177147
30,0.418062,0.300079
31,0.275658,0.142818
32,0.226793,0.214668
33,0.371086,0.315384
34,0.319256,0.215253
35,0.0950299,0.0800768
36,0.66366,0.07317
37,0.442196,0.0749856
38,0.3,0.3
39,0.49683,0.263994
40,0.0941432,0.0941432
41,0.00834385,0.00834385
42,0.936667,0.0633333
43,0.0795747,0.0435645
44,0.530163,0.290247
45,0.217673,0.160762
46,0.57,0.286182
47,0.661062,0.217961
48,0.287445,0.261714
49,0.27,0.27
50,0.086557,0.0716629
51,0.366908,0.150819
52,0.481257,0.285965
53,0.459432,0.259979
54,0.0054744,0.0054744
55,0.718062,0.233727
56,0.0607288,0.0395865
57,0.177147,0.177147
58,0.237632,0.126268
59,0.31163,0.216984
60,0.333333,0.333333
61,0.287445,0.261714
62,0.551006,0.253768
63,0.0965018,0.0518484
64,0.333333,0.333333
65,0.592677,0.0360026
66,0.19683,0.19683
67,0.184731,0.112199
68,0.222444,0.216848
69,0.121284,0.0663991
70,0.22083,0.110873
71,0.42914,0.260644
72,0.795033,0.104622
73,0.143489,0.143489
74,0.449559,0.293049
75,0.666667,0.333333
76,0.320817,0.153713
77,0.124221,0.0631288
78,0.569022,0.22721
79,0.395101,0.307144
80,0.633333,0.31798
81,0.325496,0.165937
82,0.0328257,0.0328257
83,0.0555906,0.0555906
84,0.0356258,0.0270203
85,0.19683,0.19683
86,0.633333,0.31798
87,0.562334,0.283655
88,0.376256,0.270071
89,0.445132,0.27762
90,0.160934,0.135611
91,0.381252,0.310132
92,0.3,0.3
93,0.179268,0.176096
94,0.409608,0.13636
95,0.233744,0.118788
96,0.470078,0.237608
97,0.762473,0.189735
98,0.52083,0.189852
99,0.446315,0.205552
100,0.386226,0.234579
101,0.336925,0.331552
102,0.378132,0.195909
103,0.283526,0.225485
104,0.373859,0.315032
105,0.131847,0.0683094
106,0.113659,0.0603935
107,0.302826,0.255176
108,0.484858,0.179399
109,0.443955,0.145109
110,0.195905,0.144686
111,0.2187,0.2187
112,0.748863,0.126989
113,0.243,0.243
114,0.609416,0.30063
115,0.365533,0.171938
116,0.617464,0.292721
117,0.317559,0.179974
118,0.368223,0.315888
119,0.531876,0.16045
120,0.140156,0.106301
121,0.320032,0.248786
122,0.327729,0.213633
123,0.236407,0.131733
124,0.3,0.3
125,0,0
126,0.333333,0.333333
127,0.515023,0.21246
128,0.581559,0.186484
129,0.241858,0.178624
130,0.749559,0.202509
131,0.3,0.3
132,0.0246694,0.0235689
133,0.159432,0.159432
134,0.116226,0.116226
135,0.3,0.3
136,0.603333,0.306612
137,0.422436,0.175073
138,0.177147,0.177147
139,0.00399084,0.00399084
140,0.792766,0.159862
141,0.307134,0.061934
142,0.795033,0.104622
143,0.144175,0.0815841
144,0.599262,0.0725045
145,0.283526,0.225485
146,0.3,0.3
147,0.104604,0.104604
148,0.319256,0.215253
149,0.2187,0.2187
150,0.498173,0.195513
151,0.337324,0.331356
152,0.245777,0.154705
153,0.432872,0.217044
154,0.822033,0.0994575
155,0.2212,0.139234
156,0.702432,0.122458
157,0.521851,0.253826
158,0.417169,0.172092
159,0.70314,0.29686
160,0.366159,0.318193
161,0.244014,0.242494
162,0.357263,0.322036
163,0.46683,0.241863
164,0.310526,0.252191
165,0.2187,0.2187
166,0.159432,0.159432
167,0.447147,0.237595
168,0.633333,0.31798
169,0.515366,0.147741
170,0.5187,0.268737
171,0.133859,0.108444
172,0.143489,0.143489
173,0.35508,0.322462
174,0.716698,0.283302
175,0.00750947,0.00750947
176,0.543,0.275951
177,0.7374,0.0813
178,0.159432,0.159432
179,0.0388141,0.0261697
180,0.624307,0.207834
181,0.260772,0.200526
182,0.295881,0.141461
183,0.443234,0.18601
184,0.603333,0.306612
185,0.756,0.027
186,0.395101,0.307144
187,0.576333,0.298597
188,0.204461,0.142363
189,0.695101,0.256529
190,0.333333,0.333333
191,0.288028,0.223908
192,0.146496,0.0758993
193,0.516213,0.245843
194,0.123535,0.0617673
195,0.076256,0.076256
196,0.530163,0.290247
197,0.447461,0.17214
198,0.205396,0.112448
199,0.489864,0.249661
200,0.301434,0.170572
201,0.543,0.275951
202,0.111181,0.0555906
203,0.792766,0.159862
204,0.307509,0.296317
205,0.196883,0.196803
206,0.46395,0.272639
207,0.263944,0.196444
208,0.505256,0.209677
209,0.0735573,0.0663043
210,0.646389,0.190086
