Episode,Average Discounted Return,Standard Error
0,0.371399,0.158222
1,0.689596,0.158545
2,0.383365,0.311347
3,0.695101,0.256529
4,0.181891,0.148405
5,0.443489,0.259889
6,0.281751,0.154249
7,0.727477,0.224388
8,0.272161,0.108674
9,0.271127,0.269438
10,0.4617,0.231807
11,0.612604,0.297496
12,0.373859,0.315032
13,0.624307,0.207834
14,0.830163,0.123265
15,0.603333,0.306612
16,0.576333,0.298597
17,0.513,0.257564
18,0.172372,0.0310699
19,0.159432,0.159432
20,0.65853,0.0400028
21,0.420147,0.217677
22,0.153359,0.0779367
23,0.437776,0.227505
24,0.339416,0.330334
25,0.385642,0.188673
26,0.494318,0.252947
27,0.601392,0.298608
28,0.445129,0.234108
29,0.306676,0.217432
30,0.638101,0.239534
31,0.306287,0.158687
32,0.604624,0.210352
33,0.477147,0.261222
34,0.903333,0.0548736
35,0.476604,0.280011
36,0.18447,0.105838
37,0.743489,0.156511
38,0.159432,0.159432
39,0.19683,0.19683
40,0.143489,0.143489
41,0.173234,0.0920492
42,0.546083,0.263917
43,0.244276,0.205925
44,0.603333,0.306612
45,0.27,0.27
46,0.501109,0.28168
47,0.669576,0.330424
48,0.580301,0.275925
49,0.511327,0.248847
50,0.259715,0.131987
51,0.334926,0.189525
52,0.125254,0.0734004
53,0.576333,0.298597
54,0.188975,0.146906
55,0.520134,0.104886
56,0.5787,0.210947
57,0.116226,0.116226
58,0.369806,0.316676
59,0.19653,0.168295
60,0.447147,0.237595
61,0.243,0.243
62,0.187364,0.0788977
63,0.000152259,0.000152259
64,0.628289,0.223069
65,0.375702,0.107703
66,0.288572,0.146652
67,0.275826,0.228363
68,0.367221,0.181242
69,0.354729,0.23917
70,0.104604,0.104604
71,0.555843,0.138317
72,0.513,0.257564
73,0.248093,0.128536
74,0.513,0.257564
75,0.316351,0.206432
76,0.576287,0.124032
77,0.200955,0.104114
78,0.159432,0.159432
79,0.312843,0.190009
80,0,0
81,0.626589,0.273411
82,0.459432,0.259979
83,0.2344,0.211288
84,0.420677,0.215817
85,0.19683,0.19683
86,0.0410107,0.0402851
87,0.465092,0.289029
88,0.345028,0.280212
89,0.364143,0.23737
90,0.480356,0.183792
91,0.4887,0.248356
92,0.485166,0.282775
93,0.076256,0.076256
94,0.846333,0.0803126
95,0.259715,0.131987
96,0.245777,0.154705
97,0.149052,0.103783
98,0.0328257,0.0328257
99,0.701964,0.249711
100,0.773163,0.12026
101,0.357263,0.322036
102,0.384911,0.310398
103,0.325591,0.246943
104,0.340319,0.176318
105,0.243,0.243
106,0.633333,0.31798
107,0.37214,0.210583
108,0.552033,0.293327
109,0.776822,0.175567
110,0.903333,0.0548736
111,0.513,0.257564
112,0.592677,0.0360026
113,0.0500315,0.0500315
114,0.762766,0.152443
115,0.332062,0.239534
116,0.846333,0.0803126
117,0.800163,0.118318
118,0.319383,0.290793
119,0.826099,0.173901
120,0.265231,0.113955
121,0.269589,0.230857
122,0.0215369,0.0215369
123,0.308994,0.112654
124,0.209973,0.163229
125,0.27,0.27
126,0.549287,0.0990084
127,0.538083,0.250083
128,0.46383,0.132967
129,0.405774,0.163117
130,0.347604,0.211121
131,0.0193832,0.0193832
132,0.361767,0.274381
133,0.177147,0.177147
134,0.237632,0.126268
135,0.606579,0.102861
136,0.337341,0.105926
137,0.302826,0.255176
138,0.492766,0.288766
139,0.42914,0.260644
140,0.673977,0.11429
141,0.416226,0.261994
142,0.243,0.243
143,0.391016,0.0800566
144,0.38313,0.30962
145,0.438445,0.123425
146,0.492766,0.288766
147,0.2187,0.2187
148,0.603333,0.306612
149,0.378362,0.313256
150,0.243,0.243
151,0.169458,0.0847289
152,0.511733,0.287759
153,0.43953,0.108752
154,0.598794,0.229277
155,0.245289,0.206692
156,0.633333,0.31798
157,0.32597,0.173207
158,0.392915,0.306814
159,0.329543,0.286374
160,0.121284,0.0663991
161,0.722257,0.277743
162,0.333333,0.333333
163,0.46683,0.241863
164,0,0
165,0.363441,0.191274
166,0.735297,0.264703
167,0,0
168,0.643634,0.307723
169,0.137261,0.0686304
170,0.350032,0.278377
171,0.683365,0.268193
172,0.29393,0.258866
173,0.116226,0.116226
174,0.614892,0.215643
175,0.320032,0.248786
176,0.543,0.275951
177,0.137117,0.071631
178,0.401964,0.304868
179,0.477147,0.261222
180,0.159432,0.159432
181,0.479918,0.277449
182,0.552421,0.212519
183,0.620664,0.229923
184,0.0883416,0.0237012
185,0.304513,0.022083
186,0.199162,0.110685
187,0.329557,0.207729
188,0.727477,0.224388
189,0.0237113,0.0126298
190,0.903333,0.0548736
191,0.688062,0.223764
192,0,0
193,0.303429,0.190993
194,0.3,0.3
195,0.607143,0.164032
196,0.493627,0.24351
197,0.694143,0.205857
198,0.452805,0.0542768
199,0.737937,0.214019
200,0.104604,0.104604
201,0.5587,0.260519
202,0.243,0.243
203,0.0450284,0.0450284
204,0.180648,0.052228
205,0.361767,0.274381
206,0.617604,0.153686
207,0.362189,0.192452
208,0.656226,0.153774
209,0.521609,0.265931
210,0.237632,0.126268
211,0.159432,0.159432
212,0.159432,0.159432
213,0.340843,0.329643
214,0.552033,0.293327
215,0.644964,0.233059
216,0.885367,0.114633
217,0.373668,0.313932
218,0.447147,0.237595
219,0.57,0.286182
220,0.333333,0.333333
221,0.197223,0.196634
222,0.354729,0.23917
223,0.576333,0.298597
224,0.243,0.243
225,0.633333,0.31798
226,0.401964,0.304868
227,0.312717,0.293848
228,0.248801,0.172691
229,0.106796,0.0553306
230,0.121913,0.113416
231,0.558572,0.128422
232,0.777147,0.122853
233,0.0450284,0.0450284
234,0.0215369,0.0215369
235,0.173671,0.0916384
236,0.676968,0.323032
237,0,0
238,0.666667,0.333333
239,0.441183,0.0655079
240,0.402432,0.213835
241,0.291537,0.259902
242,0.552033,0.293327
243,0.543,0.275951
244,0.592559,0.255561
245,0.259495,0.109401
246,0.27,0.27
247,0.6,0.3
248,0.189832,0.0425552
249,0.633333,0.31798
250,0.795033,0.104622
251,0.197377,0.0840854
252,0.476822,0.289604
253,0.0708507,0.0576033
254,0.0500315,0.0500315
255,0.359922,0.320866
256,0.333333,0.333333
257,0.228063,0.138517
258,0.478688,0.144405
259,0.333333,0.333333
260,0.28814,0.153729
261,0.288028,0.223908
262,0.106796,0.0553306
263,0.366908,0.150819
264,0.247434,0.240813
265,0.335376,0.282519
266,0.673859,0.277646
267,0.334073,0.332964
268,0.427477,0.297646
269,0,0
270,0.296188,0.0963231
271,0.666667,0.333333
272,0.0766204,0.0433571
273,0.0952703,0.0935847
274,0.290973,0.170513
275,0.507356,0.203031
276,0.108659,0.0756576
277,0.473736,0.212766
278,0.2187,0.2187
279,0.0405256,0.0405256
280,0.418062,0.300079
281,0.337143,0.212215
282,0.459432,0.259979
283,0.0686304,0.0686304
284,0.315467,0.247275
285,0.243,0.243
286,0.4399,0.137257
287,0.245777,0.154705
288,0.2587,0.235543
