Episode,Average Discounted Return,Standard Error
0,0.0925651,0.0685585
1,0.554163,0.223146
2,0.513,0.257564
3,0.327782,0.168413
4,0.735297,0.264703
5,0.104604,0.104604
6,0.633333,0.31798
7,0.366159,0.318193
8,0.394143,0.265744
9,0.0941432,0.0941432
10,0.0450284,0.0450284
11,0.689596,0.158545
12,0.61163,0.208789
13,0.2212,0.139234
14,0.00834385,0.00834385
15,0.0889733,0.0707597
16,0.464359,0.255636
17,0.629489,0.0995109
18,0.159432,0.159432
19,0.51048,0.288865
20,0.340319,0.176318
21,0.159432,0.159432
22,0.206101,0.192362
23,0.541858,0.222147
24,0.388366,0.154304
25,0.4887,0.248356
26,0.395101,0.307144
27,0.191108,0.0624648
28,0.27,0.27
29,0.302826,0.255176
30,0.795807,0.204193
31,0.224783,0.215723
32,0.499704,0.252884
33,0.208166,0.122281
34,0.3,0.3
35,0.362189,0.192452
36,0.223283,0.115683
37,0.486,0.243
38,0.159432,0.159432
39,0.354729,0.23917
40,0.313056,0.171388
41,0.26693,0.231963
42,0.010312,0.0102956
43,0.144886,0.0727436
44,0.427477,0.297646
45,0.0295431,0.0295431
46,0.397053,0.263594
47,0.320636,0.162946
48,0.26693,0.231963
49,0.32393,0.28878
50,0.4887,0.248356
51,0.244161,0.138163
52,0.333333,0.333333
53,0.126223,0.0328504
54,0.451152,0.102474
55,0.374611,0.14351
56,0.167419,0.133147
57,0.603333,0.306612
58,0.160587,0.0903019
59,0.12914,0.12914
60,0.0450284,0.0450284
61,0,0
62,0.384729,0.267881
63,0.676968,0.323032
64,0.161966,0.116257
65,0.480632,0.131331
66,0.0648616,0.0515838
67,0.686226,0.170762
68,0.534598,0.286203
69,0.3,0.3
70,0.12914,0.12914
71,0.707937,0.204554
72,0.249759,0.239692
73,0.404604,0.263744
74,0.49683,0.263994
75,0.369806,0.316676
76,0.243,0.243
77,0.333333,0.333333
78,0.530163,0.290247
79,0.289383,0.260849
80,0.670258,0.329742
81,0.27,0.27
82,0,0
83,0.304434,0.297808
84,0.716698,0.283302
85,0.666667,0.333333
86,0.249759,0.239692
87,0.0193832,0.0193832
88,0.0881551,0.0305144
89,0.397672,0.225251
90,0.298189,0.189801
91,0.43665,0.254497
92,0.333333,0.333333
93,0.0843308,0.0622825
94,0.633333,0.31798
95,0.333333,0.333333
96,0.576333,0.298597
97,0.37214,0.210583
98,0.312717,0.293848
99,0.576333,0.298597
100,0.397065,0.0589571
101,0.226373,0.183847
102,0,0
103,0.647464,0.30391
104,0.188593,0.171711
105,0.413659,0.244028
106,0.321537,0.289832
107,0.184015,0.128127
108,0.361956,0.230078
109,0.208985,0.161521
110,0.333333,0.333333
111,0.449559,0.293049
112,0.274291,0.196882
113,0.636255,0.182396
114,0.315343,0.0861664
115,0.189864,0.171143
116,0.748863,0.126989
117,0.643977,0.0847436
118,0.420147,0.217677
119,0.0405256,0.0405256
120,0,0
121,0.414272,0.247522
122,0.46683,0.241863
123,0.37214,0.210583
124,0.459432,0.259979
125,0.104604,0.104604
126,0.106266,0.0762759
127,0.12914,0.12914
128,0.6,0.3
129,0.113874,0.10029
130,0.0686304,0.0686304
131,0.2187,0.2187
132,0.522473,0.206527
133,0.464066,0.096666
134,0.522292,0.265273
135,0.3,0.3
136,0.528597,0.182971
137,0.253655,0.0782393
138,0,0
139,0.478688,0.144405
140,0.383365,0.311347
141,0.0847289,0.0847289
142,0.036473,0.036473
143,0.201923,0.0803618
144,0.111787,0.0855874
145,0.669913,0.165755
146,0,0
147,0.23903,0.0226826
148,0.602921,0.14918
149,0.290973,0.170513
150,0.122048,0.097064
151,0.585028,0.224972
152,0.0555906,0.0555906
153,0.138411,0.124763
154,0.333333,0.333333
155,0.371568,0.265366
156,0.42914,0.260644
157,0.633333,0.31798
158,0.504339,0.256941
159,0.245289,0.206692
160,0.876333,0.0791209
161,0.383059,0.191159
162,0.328022,0.147604
163,0.424801,0.199396
164,0.302921,0.152089
165,0.362189,0.192452
166,0.556056,0.111131
167,0.345028,0.280212
168,0.39914,0.2339
169,0.394143,0.265744
170,0.204339,0.193185
171,0.177147,0.177147
172,0.562989,0.26061
173,0.409589,0.302502
174,0.462473,0.291104
175,0.378362,0.313256
176,0.633333,0.31798
177,0.46683,0.241863
178,0.159432,0.159432
179,0.688204,0.311796
180,0.19683,0.19683
181,0.311446,0.294444
182,0.27,0.27
183,0.466258,0.22432
184,0.2187,0.2187
185,0.515955,0.28404
186,0.543,0.275951
187,0.182621,0.174474
188,0.190908,0.111874
189,0.0827608,0.0627696
190,0.0450284,0.0450284
191,0.309016,0.210078
192,0.12914,0.12914
193,0.478816,0.243021
194,0.543,0.275951
195,0.116226,0.116226
196,0.104604,0.104604
197,0.34784,0.190431
198,0.212119,0.124304
199,0.306287,0.158687
200,0.0639345,0.0519239
201,0.233744,0.118788
202,0.402432,0.213835
203,0.603333,0.306612
204,0.401964,0.304868
205,0.336579,0.168987
206,0.362443,0.139434
207,0.401964,0.304868
208,0.3,0.3
209,0.243913,0.242545
210,0.537069,0.265663
211,0.484731,0.217185
212,0.0405256,0.0405256
213,0.268732,0.198472
214,0.655591,0.244409
215,0.260002,0.131705
216,0.243,0.243
217,0.293032,0.222249
218,0.68283,0.04617
219,0.0774678,0.0556052
220,0.241346,0.177416
221,0.0941432,0.0941432
222,0.566071,0.241155
223,0.594956,0.196165
224,0.727477,0.224388
225,0.333333,0.333333
226,0.261876,0.153462
227,0.261582,0.200009
228,0.367223,0.172909
229,0.320636,0.162946
230,0.553403,0.194079
231,0.620636,0.142691
232,0.26546,0.173042
233,0.786,0.057
234,0.2187,0.2187
235,0.505174,0.256159
236,0.397495,0.302853
237,0.559019,0.0670083
238,0.576333,0.298597
239,0,0
240,0.640843,0.310502
241,0.159432,0.159432
242,0.143489,0.143489
243,0.654294,0.122853
244,0.22829,0.0704154
245,0,0
246,0.782893,0.217107
247,0.612806,0.263571
248,0.782893,0.217107
249,0.0185647,0.0125169
250,0.523403,0.167835
251,0.378132,0.195909
252,0.42372,0.29312
253,0,0
254,0.0660161,0.0335492
255,0.177186,0.177128
256,0.349034,0.325767
257,0.0502706,0.0284466
258,0.333333,0.333333
259,0.479145,0.21444
260,0.333333,0.333333
261,0.306287,0.158687
262,0.130357,0.109845
263,0.19683,0.19683
264,0.333333,0.333333
265,0.450691,0.274706
266,0.449559,0.293049
267,0.63347,0.317843
268,0.26546,0.173042
269,0.333333,0.333333
270,0.0407192,0.0230418
271,0.552033,0.293327
272,0.313056,0.171388
273,0.666667,0.333333
274,0.346325,0.32695
275,0.144088,0.143191
276,0.41553,0.208627
277,0.0674765,0.043985
278,0.258597,0.174355
279,0.306287,0.158687
280,0.354729,0.23917
281,0.276405,0.158042
282,0.27,0.27
283,0.356262,0.181052
284,0.666667,0.333333
285,0.130956,0.10949
286,0.076256,0.076256
287,0.165026,0.134025
288,0.302921,0.152089
289,0.639416,0.311923
290,0.143489,0.143489
291,0.56546,0.200762
292,0.28733,0.193728
293,0.0328257,0.0328257
294,0.357263,0.322036
295,0.566304,0.127988
296,0.39679,0.202225
297,0.792766,0.159862
298,0.350778,0.324962
299,0.347546,0.0932432
300,0.312843,0.190009
301,0.430398,0.234876
302,0.357702,0.23301
303,0.498359,0.272149
304,0.302921,0.152089
305,0.6,0.3
306,0.230744,0.0830666
307,0.383365,0.311347
308,0.197184,0.196653
309,0.330403,0.240044
310,0.123686,0.0833933
311,0.214275,0.188713
312,0.166371,0.0910825
313,0.491786,0.132866
314,0.0941432,0.0941432
315,0.177147,0.177147
316,0.180969,0.149829
317,0.711695,0.288305
318,0.673652,0.169587
319,0.325591,0.246943
320,0.0103011,0.0103011
321,0,0
322,0.4972,0.284992
323,0.177147,0.177147
324,0.0414,0.0342761
325,0.177147,0.177147
326,0.333145,0.283431
327,0.223283,0.115683
328,0.19683,0.19683
329,0.105103,0.0594748
330,0.333333,0.333333
331,0.4887,0.248356
332,0.0265888,0.0265888
333,0.641677,0.309671
334,0.43983,0.22352
335,0.290973,0.170513
336,0.349034,0.325767
337,0.37214,0.210583
338,0.0127173,0.0127173
339,0.483906,0.255064
340,0.159259,0.0805856
341,0.0905571,0.0460209
342,0.228218,0.124942
343,0.498173,0.195513
344,0.566636,0.257365
345,0.499958,0.224972
346,0.143489,0.143489
347,0.106512,0.103662
348,0.459332,0.176177
349,0.243,0.243
350,0.383365,0.311347
351,0.363062,0.268606
352,0.437937,0.295271
353,0.492766,0.288766
354,0.283775,0.0701367
355,0.476822,0.289604
356,0.273086,0.171894
357,0.27074,0.269631
358,0.160985,0.0808262
359,0.404604,0.263744
360,0.413399,0.158559
361,0.4374,0.2187
362,0.258597,0.174355
363,0.447147,0.237595
364,0.476822,0.289604
365,0.256719,0.201968
366,0.933333,0.0333333
367,0.56546,0.200762
368,0.6,0.3
369,0.443271,0.24914
370,0.179121,0.0997266
371,0.37214,0.210583
372,0.5187,0.268737
373,0.477147,0.261222
374,0.336579,0.168987
375,0.4617,0.231807
376,0.175133,0.152191
377,0.334412,0.238829
378,0.287833,0.148714
379,0.51048,0.288865
380,0.633333,0.31798
381,0.159432,0.159432
382,0.130398,0.0654692
383,0.51096,0.250744
384,0,0
385,0.3,0.3
386,0.695101,0.256529
387,0.603333,0.306612
388,0.595591,0.214409
389,0.373859,0.315032
390,0.302921,0.152089
391,0.729432,0.128227
392,0.711695,0.288305
393,0.0847289,0.0847289
394,6.55424e-05,6.55424e-05
395,0.458898,0.0725435
396,0.130398,0.0654692
397,0.448396,0.147588
398,0.159432,0.159432
399,0.174672,0.0702163
400,0.150677,0.119832
401,0.830163,0.123265
402,0.27,0.27
403,0.503303,0.206885
