Episode,Average Discounted Return,Standard Error
0,0.26546,0.173042
1,0.497771,0.20783
2,0.418062,0.300079
3,0.166371,0.0910825
4,0.603333,0.306612
5,0.245777,0.154705
6,0.170078,0.132215
7,0.545777,0.2005
8,0.384729,0.267881
9,0.633333,0.31798
10,0.116226,0.116226
11,0.409589,0.302502
12,0.333333,0.333333
13,0.666667,0.333333
14,0.459432,0.259979
15,0.469666,0.228443
16,0.076256,0.076256
17,0.415573,0.208584
18,0.68553,0.0650532
19,0.633333,0.31798
20,0.337143,0.212215
21,0.678132,0.122233
22,0.626365,0.250656
23,0.173032,0.131236
24,0.0132565,0.0124565
25,0.0849867,0.0846002
26,0.373859,0.315032
27,0.5187,0.268737
28,0.5187,0.268737
29,0.155729,0.118112
30,0.0500315,0.0500315
31,0.633433,0.31788
32,0.294956,0.192269
33,0.31163,0.216984
34,0.442119,0.182163
35,0.404604,0.263744
36,0.36863,0.272252
37,0.699492,0.300508
38,0.19683,0.19683
39,0.658924,0.252115
40,0.4617,0.231807
41,0.593778,0.281798
42,0.490203,0.0727865
43,0.43115,0.233532
44,0.6,0.3
45,0.3,0.3
46,0.674604,0.182258
47,0.678362,0.273168
48,0.139441,0.12431
49,0.629922,0.280493
50,0.396892,0.0889723
51,0.243,0.243
52,0.656226,0.153774
53,0.66366,0.07317
54,0.63962,0.184924
55,0.28413,0.263219
56,0.492766,0.288766
57,0.294956,0.192269
58,0.687627,0.156186
59,0.275826,0.228363
60,0.47669,0.210033
61,0.666667,0.333333
62,0.177147,0.177147
63,0.603333,0.306612
64,0.22004,0.185361
65,0.294468,0.142728
66,0.0534535,0.0408176
67,0.0174449,0.0174449
68,0.0299798,0.0293272
69,0.621362,0.255414
70,0.41553,0.208627
71,0.548243,0.240351
72,0.333333,0.333333
73,0.0328257,0.0328257
74,0.57,0.286182
75,0.476822,0.289604
76,0.360509,0.145173
77,0.101653,0.0906221
78,0.159432,0.159432
79,0.77127,0.22873
80,0.735297,0.264703
81,0.671101,0.328899
82,0.543,0.275951
83,0.340843,0.329643
84,0.333333,0.333333
85,0.306661,0.188436
86,0.81048,0.142475
87,0.369806,0.316676
88,0.507502,0.256797
89,0.576333,0.298597
90,0.671964,0.239404
91,0.344779,0.32776
92,0.57869,0.296323
93,0.000912976,0.000912976
94,0.384729,0.267881
95,0.3157,0.292466
96,0.65853,0.0400028
97,0.347802,0.239985
98,0.109038,0.102458
99,0.423359,0.193822
100,0.335064,0.197663
101,0.6,0.3
102,0.728434,0.271566
103,0.219745,0.124347
104,0.0792123,0.0551544
105,0.0758977,0.0560542
106,0.531572,0.10214
107,0.137429,0.0926593
108,0.302826,0.255176
109,0.722257,0.277743
110,0.118734,0.098303
111,0.313056,0.171388
112,0.490953,0.278087
113,0.14748,0.141536
114,0.6,0.3
115,0.346256,0.241093
116,0.14707,0.121069
117,0.344779,0.32776
118,0.0450284,0.0450284
119,0.46383,0.132967
120,0,0
121,0.559715,0.171773
122,0.116049,0.0993763
123,0.666667,0.333333
124,0.617445,0.282555
125,0.236904,0.209637
126,0.27,0.27
127,0.447147,0.237595
128,0.271231,0.104031
129,0.340319,0.176318
130,0.626706,0.19396
131,0.46683,0.241863
132,0.306519,0.158463
133,0.199958,0.143527
134,0.300244,0.162675
135,0.104604,0.104604
136,0.159432,0.159432
137,0.294626,0.154708
138,0.143489,0.143489
139,0,0
140,0.295004,0.151572
141,0.202913,0.19386
142,0.144503,0.142985
143,0.517291,0.176518
144,0.876333,0.0791209
145,0.0967616,0.0928617
146,0.209707,0.0590336
147,0.609159,0.267056
148,0.413489,0.233981
149,0.247418,0.0844282
150,0.57,0.286182
151,0.462473,0.291104
152,0.38765,0.0681453
153,0.116593,0.0848201
154,0.283645,0.108527
155,0.227179,0.158181
156,0.67214,0.150675
157,0.080076,0.0636837
158,0.378362,0.313256
159,0.0591588,0.0398868
160,0.373977,0.187764
161,0.281559,0.171008
162,0.314268,0.292867
163,0.272629,0.13688
164,0.516233,0.254345
165,0.538729,0.235139
166,0.762766,0.152443
167,0.462473,0.291104
168,0.165515,0.15648
169,0.447208,0.288463
170,0.267314,0.138217
171,0.293018,0.258499
172,0.283653,0.0979748
173,0.593304,0.146638
174,0,0
175,0.388924,0.309308
176,0.333333,0.333333
177,0.333542,0.333229
178,0.405517,0.263044
179,0.380484,0.203248
180,0.6,0.3
181,0.418062,0.300079
182,0.666667,0.333333
183,0.0910203,0.0334378
184,0.41553,0.208627
185,0.62597,0.149029
186,0.572248,0.236066
187,0.304767,0.218757
188,0.79683,0.10317
189,0.427477,0.297646
190,0.643634,0.307723
191,0.491329,0.0833173
192,0.718062,0.233727
193,0.742923,0.257077
194,0.51048,0.288865
195,0.518658,0.111629
196,0.159432,0.159432
197,0.293032,0.222249
198,0.12914,0.12914
199,0.29532,0.181529
200,0.133671,0.10856
201,0.429449,0.285573
202,0.291537,0.259902
203,0.134669,0.0817928
204,0.249996,0.239544
205,0.375799,0.220837
206,0.502738,0.186238
207,0.436178,0.285173
208,0.379634,0.176135
209,0.615084,0.202453
210,0.529715,0.142117
211,0.688062,0.223764
212,0.00608267,0.00608267
213,0.362876,0.319588
214,0.484656,0.254382
215,0.4374,0.2187
216,0.244261,0.138075
217,0.333333,0.333333
218,0.22083,0.110873
219,0.337362,0.160181
220,0.375646,0.162018
221,0.49683,0.263994
222,0.543,0.275951
223,0.143489,0.143489
224,0.283526,0.225485
225,0.274434,0.26781
226,0.340526,0.28193
227,0.49683,0.263994
228,0.718062,0.233727
229,0.401964,0.304868
230,0.735766,0.150641
231,0.31163,0.216984
232,0.0617673,0.0617673
233,0.12383,0.0348588
234,0.0847289,0.0847289
235,0.177147,0.177147
236,0.376256,0.270071
237,0.483434,0.0480068
238,0.209505,0.110644
239,0.2187,0.2187
240,0.3,0.3
241,0.666667,0.333333
242,0.49683,0.263994
