Episode,Average Discounted Return,Standard Error
0,0.620032,0.2364
1,0.566636,0.257365
2,0.0879614,0.0831597
3,0.547509,0.262491
4,0.139441,0.12431
5,0.152699,0.102955
6,0.590973,0.178277
7,0.614892,0.215643
8,0.627263,0.283101
9,0.306287,0.158687
10,0.443489,0.259889
11,0.203148,0.164213
12,0.966667,0.0333333
13,0.192847,0.169842
14,0.501597,0.163124
15,0.0174449,0.0174449
16,0.388366,0.154304
17,0.344289,0.0786674
18,0.810156,0.189844
19,0.340526,0.28193
20,0.333333,0.333333
21,0.0861204,0.0840417
22,0.78048,0.136064
23,0.606579,0.102861
24,0.245777,0.154705
25,0.455427,0.135063
26,0.275826,0.228363
27,0.284369,0.151861
28,0.325363,0.149847
29,0.337143,0.212215
30,0.68605,0.31395
31,0.440309,0.215791
32,0.603333,0.306612
33,0.173234,0.0920492
34,0.27,0.27
35,0.545121,0.273865
36,0.473234,0.215645
37,1,0
38,0.72918,0.14011
39,0.159432,0.159432
40,0.664143,0.192617
41,0.178595,0.0850892
42,0.346051,0.32716
43,0.41553,0.208627
44,0.6,0.3
45,0.104604,0.104604
46,0.35487,0.323104
47,0.70731,0.147334
48,0.437763,0.245235
49,0.333333,0.333333
50,0.35487,0.323104
51,0.483581,0.284066
52,0.0847289,0.0847289
53,0.50669,0.234549
54,0.683365,0.268193
55,0.735297,0.264703
56,0.216213,0.18789
57,0.384729,0.267881
58,0.249759,0.239692
59,0.357263,0.322036
60,0.476822,0.289604
61,0.243,0.243
62,0.105622,0.0530301
63,0.25828,0.12914
64,0.368948,0.186106
65,0.389463,0.308969
66,0.0813477,0.0632381
67,0.362876,0.319588
68,0.4617,0.231807
69,0.249771,0.175179
70,0.319256,0.215253
71,0.492766,0.288766
72,0.591537,0.264741
73,0.524559,0.140975
74,0.42914,0.260644
75,0.813,0.0493862
76,0.340319,0.176318
77,0.035735,0.0314721
78,0.0956392,0.0686483
79,0.653969,0.175454
80,0.603333,0.306612
81,0.155911,0.0828442
82,0.863497,0.136503
83,0.333333,0.333333
84,0.137261,0.0686304
85,0.264036,0.140297
86,0.627263,0.283101
87,0.308344,0.295916
88,0.272786,0.138389
89,0.523283,0.190781
90,0.190908,0.111874
91,0.333333,0.333333
92,0.121557,0.066336
93,0.863497,0.136503
94,0.563373,0.134126
95,0.271295,0.22921
96,0.116226,0.116226
97,0.49683,0.263994
98,0.303429,0.190993
99,0.459189,0.246629
100,0.219745,0.124347
101,0.576333,0.298597
102,0.104604,0.104604
103,0.709589,0.242138
104,0,0
105,0.4887,0.248356
106,0.43582,0.291712
107,0.397495,0.302853
108,0.333872,0.333064
109,0.333899,0.118548
110,0,0
111,0.493521,0.218763
112,0.468703,0.251824
113,0.201264,0.194651
114,0.184015,0.128127
115,0.160934,0.135611
116,0.4887,0.248356
117,0.0153536,0.00815826
118,0.333333,0.333333
119,0.589256,0.181754
120,0.378132,0.195909
121,0.813,0.0493862
122,0.452207,0.138396
123,0.184731,0.112199
124,0.18086,0.0937029
125,0.400566,0.161303
126,0.633333,0.31798
127,0.123686,0.0833933
128,0.104604,0.104604
129,0.711466,0.153126
130,0.576333,0.298597
131,0.543,0.275951
132,0.333333,0.333333
133,0.629489,0.0995109
134,0.209464,0.141227
135,0.299543,0.256508
136,0.319383,0.290793
137,0.666667,0.333333
138,0.541909,0.268091
139,0.3,0.3
140,0.636255,0.182396
141,0.393677,0.191818
142,0.303429,0.190993
143,0.361767,0.274381
144,0.143489,0.143489
145,0.34585,0.279707
146,0.0981735,0.0596269
147,0.666667,0.333333
148,0,0
149,0.177147,0.177147
150,0.298498,0.256643
151,0.336767,0.1688
152,0.513,0.257564
153,0.0500315,0.0500315
154,0.681173,0.17728
155,0.236145,0.21052
