Episode,Average Discounted Return,Standard Error
0,0.558028,0.21276
1,0.633333,0.31798
2,0.690147,0.0827263
3,0.0103011,0.0103011
4,0.255398,0.0631231
5,0.0889733,0.0707597
6,0.0270113,0.0193883
7,0.49683,0.263994
8,0.27,0.27
9,0.333333,0.333333
10,0.326589,0.287629
11,0.683365,0.268193
12,0.903333,0.0548736
13,0.6157,0.2843
14,0.633333,0.31798
15,0.0475734,0.0370813
16,0.637143,0.184098
17,0.51048,0.288865
18,0.333333,0.333333
19,0.076256,0.076256
20,0.552033,0.293327
21,0,0
22,0.488975,0.234283
23,0.0941432,0.0941432
24,1,0
25,0.101478,0.0905723
26,0.437937,0.295271
27,0.645432,0.0835677
28,0.53208,0.234135
29,0.647464,0.30391
30,0.312717,0.293848
31,0.5187,0.268737
32,0.87,0.03
33,0.795033,0.104622
34,0.410308,0.299433
35,0.374604,0.235794
36,0.4374,0.2187
37,0.634767,0.199319
38,0.614892,0.215643
39,0.531876,0.16045
40,0.459432,0.259979
41,0.116226,0.116226
42,0.333333,0.333333
43,0.306934,0.214963
44,0.362473,0.269823
45,0.333333,0.333333
46,0.701964,0.249711
47,0.0500315,0.0500315
48,0.509673,0.11519
49,0.217333,0.0592792
50,0.184656,0.173514
51,0.108541,0.0445733
52,0.27,0.27
53,0.846333,0.0803126
54,0.192258,0.145817
55,0.2187,0.2187
56,0.79683,0.10317
57,0.512205,0.244034
58,0.217673,0.160762
59,0.607143,0.164032
60,0.53859,0.241317
61,0.616256,0.193744
62,0.530163,0.290247
63,0.0941432,0.0941432
64,0,0
65,0.373859,0.315032
66,0.476822,0.289604
67,0.477147,0.261222
68,0.333333,0.333333
69,0.137484,0.125177
70,0.0394029,0.0350973
71,0.345181,0.327498
72,0.238083,0.209681
73,0.295209,0.217208
74,0.3,0.3
75,0.397009,0.305919
76,0.477131,0.231938
77,0.107169,0.103338
78,0.0469431,0.0206835
79,0.646256,0.210355
80,0.586978,0.156511
81,0.275321,0.132459
82,0.171817,0.100686
83,0.0409073,0.0344704
84,0.000257851,0.000257851
85,0.232452,0.116226
86,0.713489,0.143876
87,0.75348,0.135814
88,0.184731,0.112199
89,0.130722,0.0629491
90,0.2344,0.211288
91,0.633333,0.31798
92,0.373977,0.187764
93,0.0946284,0.0939015
94,0.349034,0.325767
95,0.340526,0.28193
96,0.6,0.3
97,0.532017,0.270024
98,0.632189,0.110212
99,0.576333,0.298597
100,0.27,0.27
101,0.81048,0.142475
102,0.735297,0.264703
103,0.272618,0.2687
104,0.0294043,0.0217166
105,0.27,0.27
106,0.395847,0.201168
107,0.199633,0.086103
108,0.417076,0.207087
109,0.6,0.3
110,0.116049,0.0993763
111,0.699492,0.300508
112,0.00323258,0.00323258
113,0.0500315,0.0500315
114,0.120732,0.0840639
115,0.333333,0.333333
116,0.2187,0.2187
117,0.633333,0.31798
118,0.152512,0.076256
119,0.3,0.3
120,0.792766,0.159862
121,0.498063,0.174671
122,0.57,0.286182
123,0.3,0.3
124,0.323304,0.189459
125,0.344779,0.32776
126,0.603333,0.306612
127,0,0
128,0.509547,0.252064
129,0.51048,0.288865
130,0.494588,0.26012
131,0.416226,0.261994
132,0.274832,0.190651
133,0.123965,0.0817736
134,0.280634,0.107304
135,0.633333,0.31798
136,0.130069,0.0925899
137,0.0328257,0.0328257
138,0.494318,0.252947
139,0.152699,0.102955
140,0.442327,0.213773
141,0.627263,0.283101
142,0.5187,0.268737
143,0.334926,0.189525
144,0.51048,0.288865
145,0.102257,0.0634278
146,0.77127,0.22873
147,0.477147,0.261222
148,0.586736,0.224346
149,0.437937,0.295271
150,0.545366,0.177669
151,0.199739,0.195392
152,0.3,0.3
153,0.285803,0.161976
154,0.554154,0.291332
155,0.416226,0.261994
156,0.260445,0.234764
157,0.665101,0.246089
158,0.530163,0.290247
159,0.205256,0.124665
160,0.300509,0.106693
161,0.243,0.243
162,0.415769,0.210926
163,0.7887,0.0712088
164,0.198747,0.0997854
165,0.702432,0.122458
166,0.508466,0.275491
167,0.337143,0.212215
168,0.0686304,0.0686304
169,0.34996,0.209186
170,0.216213,0.18789
171,0.416118,0.0143489
172,0,0
173,0.467771,0.178959
174,0.668259,0.188119
175,0.619256,0.201388
176,0.278344,0.265926
177,0.401964,0.304868
178,0.719559,0.193382
179,0.0157004,0.0157004
180,0.236562,0.147539
181,0.672749,0.327251
182,0.669913,0.165755
183,0.468943,0.278459
184,0.295098,0.0280033
185,0.0519712,0.0361868
