Episode,Average Discounted Return,Standard Error
1304,-196.3,0.65312
1309,-196.65,0.717371
1314,-198.37,1.22562
1319,-197.73,1.08245
1324,-195.97,0.737516
1329,-196.23,0.748852
1334,-202.02,1.8732
1339,-197.38,1.36239
1344,-200.73,1.81491
1349,-197.2,1.01673
1354,-200.68,1.86628
1359,-202.38,2.27098
1364,-197.09,0.639143
1369,-198.08,1.4911
1374,-200.51,1.5269
1379,-200.3,1.35382
1384,-199.31,1.17986
1389,-200.62,1.3997
1394,-199.38,1.27047
1399,-200.08,1.70784
1404,-200.13,1.26568
1409,-199.09,1.19672
1414,-200.2,1.68535
1419,-197.73,0.862912
1424,-199.67,1.19367
1429,-200.26,0.983769
1434,-199.54,1.57348
1439,-199.77,1.36484
1444,-201.55,1.58493
1449,-200.65,1.32256
1454,-200.02,1.32261
1459,-201,1.45554
1464,-201.83,1.7296
1469,-198.47,0.973534
1474,-202.12,1.78083
1479,-199.94,1.64113
1484,-198.74,1.2205
1489,-199.5,1.27045
1494,-199.88,1.1617
1499,-201.54,1.75358
1504,-201.89,1.94136
1509,-199.91,1.14072
1514,-199.39,1.36166
1519,-201.88,1.91461
1524,-201.37,1.5783
1529,-201.05,1.60614
1534,-201.48,1.60009
1539,-201.86,1.56921
1544,-200.85,1.79079
1549,-197.5,1.03792
1554,-198.99,1.20475
1559,-202.06,1.74575
1564,-200.04,0.914962
1569,-200.26,1.35949
1574,-198.61,1.16358
1579,-200.94,1.40876
1584,-201.72,1.62959
1589,-203.8,2.18614
1594,-202.21,1.91255
1599,-202.86,1.83215
1604,-201.17,1.65762
1609,-202.05,1.84585
1614,-199.29,1.19437
1619,-202.2,1.55972
1624,-200.79,1.30588
1629,-201.03,1.70196
1634,-200.81,1.66847
1639,-202,1.84621
1644,-203.45,2.19607
1649,-200.72,1.85091
1654,-202.02,1.43506
1659,-201.48,1.6254
1664,-201.54,2.16498
1669,-199.37,1.04964
1674,-198.05,1.32942
1679,-199.13,1.27459
1684,-201.03,1.37683
1689,-205.45,2.12367
1694,-202.76,1.8409
1699,-201.61,1.82712
1704,-200.7,1.36548
1709,-200.9,1.60589
1714,-199.31,1.2376
1719,-204.58,1.74589
1724,-200.55,1.61273
1729,-202.53,2.25009
1734,-199.38,0.979154
1739,-203.3,1.72436
1744,-202.33,1.73409
1749,-203.93,1.80707
1754,-204.46,2.1523
1759,-201.57,1.32796
1764,-204.43,2.1376
1769,-202.08,1.79126
1774,-206.18,2.42664
1779,-200.76,1.28709
1784,-202.06,1.74256
1789,-202.69,1.77774
1794,-200.25,1.43184
1799,-202.73,1.68708
1804,-199.44,1.45417
1809,-201.86,1.59044
1814,-205.22,2.04779
1819,-201.89,1.57601
1824,-203.26,1.76118
1829,-205.23,2.15856
1834,-202.44,1.66638
1839,-203.95,1.93982
1844,-203.65,1.74074
1849,-203.04,1.63101
1854,-204.4,2.44177
1859,-205.33,2.48474
1864,-203.29,2.01736
1869,-201.13,1.64487
1874,-203.27,1.89597
1879,-204.55,2.26231
1884,-204.96,2.04084
1889,-205.46,2.34475
1894,-203.55,1.72019
1899,-203.49,1.52868
1904,-203.89,2.09896
1909,-203.94,2.14216
1914,-204.22,2.01998
1919,-205.25,1.89728
1924,-201.71,1.48217
1929,-200.39,1.06296
1934,-203.49,1.67009
1939,-203.1,1.783
1944,-201,1.50789
1949,-201.66,1.55324
1954,-202.19,1.72262
1959,-201.82,1.1835
1964,-202.32,1.686
1969,-201.58,1.33819
1974,-205.91,1.88883
1979,-203.84,1.61481
1984,-205.82,2.43096
1989,-203.17,1.54548
1994,-203.96,1.38074
1999,-207.87,2.18427
2004,-205.29,1.89616
2009,-204.61,1.98239
2014,-200.6,1.03407
