Episode,Average Discounted Return,Standard Error
0,0,0
1,0.0193832,0.0193832
2,0.320636,0.162946
3,0.386489,0.21159
4,0.104604,0.104604
5,0.604725,0.305243
6,0.143489,0.143489
7,0.537956,0.15602
8,0.633333,0.31798
9,0.303429,0.190993
10,0.200063,0.195234
11,0.0847289,0.0847289
12,0.159432,0.159432
13,0.334593,0.151972
14,0.634143,0.175857
15,0,0
16,0.558028,0.21276
17,0.678362,0.273168
18,0.355469,0.322775
19,0.0941432,0.0941432
20,0.307509,0.296317
21,0.333333,0.333333
22,0.443489,0.259889
23,0.212119,0.124304
24,0.333333,0.333333
25,0.0147453,0.00807259
26,0.470763,0.271822
27,0.3,0.3
28,0.231191,0.114359
29,0.238914,0.155738
30,0.116759,0.0840078
31,0.210369,0.106909
32,0.476822,0.289604
33,0.290973,0.170513
34,0.477147,0.261222
35,0.377233,0.0340589
36,0.437937,0.295271
37,0.819333,0.0903333
38,0.39366,0.19683
39,0.603333,0.306612
40,0.876333,0.0791209
41,0.470955,0.171703
42,0.440156,0.243419
43,0.0908115,0.0818572
44,0.57,0.286182
45,0.344779,0.32776
46,0.471121,0.153349
47,0.447605,0.280302
48,0.171997,0.0562183
49,0.108659,0.0756576
50,0.302921,0.152089
51,0.512149,0.272415
52,0.499524,0.283021
53,0.337143,0.212215
54,0.137384,0.068507
55,0.102293,0.0543541
56,0.460908,0.18404
57,0.450969,0.215609
58,0.380192,0.157566
59,0.448256,0.157204
60,0.518064,0.249244
61,0.43983,0.22352
62,0.3,0.3
63,0.462473,0.291104
64,0.554163,0.223146
65,0.289738,0.188738
66,0.433763,0.289361
67,0.476822,0.289604
68,0.150201,0.11867
69,0.17031,0.110606
70,0.492766,0.288766
71,0.0523881,0.0488959
72,0.540043,0.269957
73,0.542797,0.247457
74,0.81048,0.142475
75,0.0591588,0.0398868
76,0.125497,0.111879
77,0.150248,0.140232
78,0.333333,0.333333
79,0.33863,0.243064
80,0.530163,0.290247
81,0.2187,0.2187
82,0.237632,0.126268
83,0.33863,0.243064
84,0.576333,0.298597
85,0.0567556,0.029405
86,0.492766,0.288766
87,0.27129,0.153515
88,0.439172,0.234307
89,0.116232,0.116223
90,0.37214,0.210583
91,0.71553,0.0941595
92,0.543,0.275951
93,0.602921,0.14918
94,0.70731,0.147334
95,0.215207,0.158344
96,0.300111,0.299945
97,0.159432,0.159432
98,0.633333,0.31798
99,0.27,0.27
100,0.19683,0.19683
101,0.355591,0.276429
102,0.243,0.243
103,0.612843,0.179584
104,0,0
105,0.545289,0.243177
106,0.333333,0.333333
107,0.647604,0.174044
108,0.240939,0.0739425
109,0.144886,0.0727436
110,0.2187,0.2187
111,0.0331082,0.023836
112,0.477147,0.261222
113,0.0314519,0.0286365
114,0.143489,0.143489
115,0.626706,0.19396
116,0.344961,0.327574
117,0.252421,0.175757
118,0.54,0.27
119,0.521851,0.253826
120,0.576333,0.298597
121,0.747147,0.110938
122,0.486,0.243
123,0.416226,0.261994
124,0.648362,0.262434
125,0.227179,0.158181
126,0.306047,0.18892
127,0.0450284,0.0450284
128,0.369802,0.05752
129,0.243,0.243
