Episode,Average Discounted Return,Standard Error
0,0.293032,0.222249
1,0.428868,0.296648
2,0.699492,0.300508
3,0.404604,0.263744
4,0.404721,0.170392
5,0.376256,0.270071
6,0.72918,0.14011
7,0.4887,0.248356
8,0,0
9,0,0
10,0.11463,0.0548048
11,0.680797,0.319203
12,0,0
13,0.5517,0.270719
14,0.329543,0.286374
15,0.735766,0.150641
16,0.576999,0.297955
17,0.109082,0.0662521
18,0,0
19,0.12914,0.12914
20,0.515629,0.107407
21,0.253575,0.138824
22,0,0
23,0.513,0.257564
24,0.529864,0.27189
25,0.253575,0.138824
26,0.7887,0.0712088
27,0.54,0.27
28,0.333333,0.333333
29,0,0
30,0.388924,0.309308
31,0.34784,0.190431
32,0.266107,0.168861
33,0.261085,0.132001
34,0.259226,0.201517
35,0.364143,0.23737
36,0.0821794,0.048158
37,0.0617673,0.0617673
38,0.465706,0.288543
39,0.3,0.3
40,0.363088,0.127335
41,0,0
42,0.598591,0.221481
43,0.462473,0.291104
44,0.243,0.243
45,0.138751,0.0701508
46,0.333333,0.333333
47,0.396395,0.301924
48,0.338604,0.0978374
49,0.0405256,0.0405256
50,0.526854,0.250035
51,0,0
52,0.524559,0.140975
53,0.179401,0.17602
54,0,0
55,0.4617,0.231807
56,0.18086,0.0937029
57,0.352717,0.324077
58,0.34784,0.190431
59,0.315028,0.250539
60,0.113526,0.0861037
61,0.223283,0.115683
62,0.291537,0.259902
63,0.143489,0.143489
64,0.170399,0.0865964
65,0.345028,0.280212
66,0.152699,0.102955
67,0.279591,0.162457
68,0.852033,0.102131
69,0.212119,0.124304
70,0.258597,0.174355
71,0.470817,0.284521
72,0.395101,0.307144
73,0.00834385,0.00834385
74,0.499591,0.256688
75,0.378132,0.195909
76,0.19683,0.19683
77,0.57,0.286182
78,0.253575,0.138824
79,0.124856,0.045868
80,0.140156,0.106301
81,0.347464,0.326498
82,0.306287,0.158687
83,0.243712,0.145296
84,0.243,0.243
85,0.12914,0.12914
86,0.568732,0.220843
87,0.484858,0.179399
88,0.494484,0.287301
89,0.634926,0.159505
90,0.360181,0.319912
91,0.843814,0.156186
92,0.26693,0.231963
93,0.111318,0.075054
94,0.104604,0.104604
95,0.333333,0.333333
96,0.26546,0.173042
97,0.333333,0.333333
98,0.00171793,0.00171793
99,0.231417,0.212627
100,0.144155,0.143157
101,0.100429,0.0780718
102,0.716698,0.283302
103,0.576333,0.298597
104,0.334487,0.208494
105,0.443489,0.259889
106,0.0941432,0.0941432
107,0.447147,0.237595
108,0.209973,0.163229
109,0.288421,0.187313
110,0.275983,0.226677
111,0.0193832,0.0193832
112,0.37815,0.311878
113,0.68553,0.0650532
114,0.149632,0.0908808
115,0.54,0.27
116,0.394143,0.265744
117,0.390057,0.254972
118,0.0457439,0.0328343
119,0.350778,0.324962
120,0,0
121,0.217673,0.160762
122,0.431574,0.285056
123,0.552033,0.293327
124,0.25371,0.114885
125,0.673977,0.11429
126,0.137484,0.125177
127,0.374604,0.235794
128,0.531416,0.289103
129,0.0946284,0.0939015
130,0.2587,0.235543
131,0.0402191,0.0222599
132,0.477147,0.261222
133,0.128943,0.110418
134,0.79683,0.10317
135,0.51819,0.244406
136,0.143489,0.143489
137,0.0617673,0.0617673
138,0.19683,0.19683
139,0.447147,0.237595
140,0.209973,0.163229
141,0.57,0.286182
142,0.0730355,0.0492429
143,0.340292,0.0732396
144,0.409618,0.302483
145,0.174169,0.113533
146,0.214159,0.161664
147,0.357263,0.322036
148,0.386226,0.234579
149,0.0670362,0.0508434
150,0.382716,0.056591
151,0.274213,0.171
152,0.352953,0.102365
153,0.402845,0.252272
154,0.281392,0.264377
155,0.261112,0.0442782
156,0.438437,0.282159
157,0.121153,0.113843
158,0.0982403,0.0537833
159,0.489613,0.247458
160,0.317277,0.186376
161,0.0847289,0.0847289
162,0.173718,0.0571786
163,0.378894,0.144957
164,0.695847,0.108234
165,0.131192,0.0941678
166,0.359922,0.320866
167,0.233744,0.118788
168,0.759432,0.140568
169,0.164612,0.0442396
170,0.401964,0.304868
171,0.248093,0.128536
172,0.800163,0.118318
173,0.382851,0.154965
174,0.00847644,0.00608426
175,0.462051,0.257668
176,0.20669,0.164379
177,0.333333,0.333333
178,0.470763,0.271822
179,0.306287,0.158687
180,0.400028,0.303998
181,0.205174,0.192794
182,0.492766,0.288766
183,0.48416,0.140418
184,0.201077,0.166477
185,0.553092,0.0373977
186,0.143489,0.143489
187,0.259689,0.198824
188,0.334397,0.0755759
189,0.161255,0.101502
190,0.19683,0.19683
191,0.447147,0.237595
192,0.333333,0.333333
193,0.129757,0.0734257
194,0.329386,0.184297
195,0.0502706,0.0284466
196,0.0883562,0.0536642
197,0.420147,0.217677
198,0.300437,0.299782
199,0.0289454,0.0254924
200,0.336579,0.168987
201,0.300913,0.299545
202,0.459432,0.259979
203,0.0923292,0.0170898
204,0.237356,0.180021
205,0.00399084,0.00399084
206,0.795033,0.104622
207,0.4617,0.231807
208,0,0
209,0.288735,0.138342
210,0.0941432,0.0941432
211,0.342604,0.328796
212,0.339416,0.330334
213,0.19683,0.19683
214,0.493527,0.256769
215,0.773163,0.12026
216,0.342599,0.144907
217,0.148416,0.14109
218,0.159432,0.159432
219,0.0690234,0.0684347
220,0.159505,0.159396
221,0.336473,0.283528
222,0.421347,0.292453
223,0.00750947,0.00750947
224,0.387738,0.116968
225,0.333333,0.333333
226,0.0696448,0.0681288
227,0.345669,0.164048
228,0.0977929,0.0680918
229,0.222406,0.184057
230,0.263728,0.200024
231,0.0741048,0.0660635
232,0.164747,0.0243605
233,0.278192,0.0905508
234,0.57,0.286182
235,0.419052,0.208391
236,0.189332,0.0962182
237,0.146722,0.1419
238,0.218367,0.186994
239,0.149632,0.0908808
240,0.617604,0.153686
241,0.57,0.286182
242,0.683489,0.126511
243,0.336828,0.281591
244,0.280467,0.195285
245,0.422289,0.201897
246,0.357263,0.322036
247,0.166371,0.0910825
248,0.420147,0.217677
249,0.603333,0.306612
250,0.337143,0.212215
251,0.423468,0.0548288
252,0.0715685,0.043468
253,0.0239299,0.0239299
254,0.162774,0.0843326
255,0.298591,0.220524
256,0,0
257,0.429432,0.2351
258,0.233303,0.181365
259,0.177147,0.177147
260,0.3,0.3
261,0.876333,0.0791209
262,0.411318,0.249475
263,0.288572,0.146652
264,0.27,0.27
265,0.488366,0.120836
266,0.510689,0.288681
267,0.673977,0.11429
268,0.134615,0.126492
269,0.217673,0.160762
270,0.322661,0.0871733
271,0.362189,0.192452
272,0.476822,0.289604
273,0.7317,0.0444476
274,0.447147,0.237595
275,0.3,0.3
276,0.279473,0.226972
277,0.39366,0.19683
278,0.370619,0.219881
279,0.689596,0.158545
280,0.599262,0.0725045
281,0.345028,0.280212
282,0.460673,0.178883
283,0.437937,0.295271
284,0.444921,0.285377
285,0.177147,0.177147
286,0.37769,0.109196
287,0.728434,0.271566
