Episode,Average Discounted Return,Standard Error
0,0.413489,0.233981
1,0.275658,0.142818
2,0.364862,0.270559
3,0.283526,0.225485
4,0.459432,0.259979
5,0.667332,0.332668
6,0.281559,0.171008
7,0.116226,0.116226
8,0.347284,0.277901
9,0.0847289,0.0847289
10,0.513,0.257564
11,0.347604,0.211121
12,0.398347,0.107621
13,0.638847,0.0576791
14,0.129575,0.092286
15,0.120732,0.0840639
16,0.795807,0.204193
17,0.492766,0.288766
18,0.140586,0.123815
19,0.29762,0.25654
20,0.340319,0.176318
21,0.584677,0.290553
22,0.304474,0.0634226
23,0.349212,0.233569
24,0.076256,0.076256
25,0.473489,0.275122
26,0.340319,0.176318
27,0.473489,0.275122
28,0.486,0.243
29,0.471744,0.283796
30,0.720147,0.106486
31,0.39914,0.2339
32,0.577926,0.11654
33,0.2187,0.2187
34,0.42914,0.260644
35,0.153359,0.0779367
36,0.513869,0.196859
37,0.41553,0.208627
38,0.329543,0.286374
39,0.424821,0.29541
40,0.452699,0.234073
41,0.104604,0.104604
42,0.373859,0.315032
43,0.0914874,0.0815599
44,0.288572,0.146652
45,0.627729,0.193184
46,0.169458,0.0847289
47,0.27,0.27
48,0.3,0.3
49,0.0631589,0.0610835
50,0.345028,0.280212
51,0.50283,0.234467
52,0.410586,0.224214
53,0.444077,0.194684
54,0.243,0.243
55,0.33569,0.332161
56,0.633333,0.31798
57,0.449559,0.293049
58,0.552033,0.293327
59,0.282233,0.263886
60,0.795033,0.104622
61,0.273086,0.171894
62,0.36256,0.227044
63,0.543,0.275951
64,0.143489,0.143489
65,0.274089,0.228744
66,0.328134,0.201699
67,0.603333,0.306612
68,0.626262,0.0974106
69,0.0450284,0.0450284
70,0.555509,0.249969
71,0.24263,0.207771
72,0.108274,0.0879336
73,0.359922,0.320866
74,0.367311,0.317091
75,0.727477,0.224388
76,0.374604,0.235794
77,0.543,0.275951
78,0.756,0.027
79,0.4617,0.231807
80,0.349529,0.138874
81,0.386226,0.234579
82,0.263728,0.200024
83,0.37214,0.210583
84,0.452547,0.21102
85,0.38069,0.267001
86,0.66914,0.14086
87,0.46518,0.268008
88,0.259226,0.201517
89,0.552033,0.293327
90,0.462473,0.291104
91,0.304767,0.218757
92,0.123686,0.0833933
93,0.12914,0.12914
94,0.293223,0.0763134
95,0.246862,0.177193
96,0.350032,0.278377
97,0.34784,0.190431
98,0.243,0.243
99,0.231417,0.212627
100,0.617464,0.292721
101,0.509648,0.263241
102,0.112729,0.0660603
103,0.159556,0.159371
