0,0.43047,0.00000,0.81000,
1,0.00000,0.47830,0.34868,
2,0.16677,0.90000,0.02781,
3,0.12158,0.00000,0.72900,
4,0.90000,0.47830,0.00000,
5,1.00000,1.00000,0.00200,
6,0.59049,0.00000,0.25419,
7,0.00000,0.34868,0.00000,
8,0.12158,0.02028,0.90000,
9,0.00000,0.25419,0.00000,
10,0.72900,0.00000,0.81000,
11,0.72900,0.00000,0.31381,
12,0.18530,0.53144,0.47830,
13,0.72900,0.65610,0.53144,
14,0.04710,0.02781,0.31381,
15,0.28243,0.00000,0.07977,
16,1.00000,0.38742,1.00000,
17,0.00000,0.47830,1.00000,
18,0.03434,0.00000,0.38742,
19,0.06461,0.01825,0.81000,
20,0.00000,0.59049,0.43047,
21,0.72900,1.00000,0.02503,
22,0.22877,0.43047,0.25419,
23,0.18530,0.81000,0.05233,
24,0.22877,0.00000,0.00000,
25,1.00000,0.07179,0.34868,
26,0.00000,0.43047,0.59049,
27,0.07179,0.34868,1.00000,
28,0.72900,0.72900,0.00000,
29,0.02781,0.38742,1.00000,
30,0.53144,0.90000,0.72900,
31,0.00000,0.38742,0.81000,
32,0.65610,0.72900,0.34868,
33,0.00000,0.65610,0.00000,
34,0.00000,0.90000,0.38742,
35,0.25419,0.00000,0.20589,
36,0.90000,0.25419,0.38742,
37,0.59049,0.00000,0.65610,
38,0.00000,0.08863,0.90000,
39,0.02028,0.25419,1.00000,
40,0.90000,0.34868,0.10942,
41,0.31381,0.00000,0.00000,
42,0.00000,1.00000,0.12158,
43,0.25419,0.00000,0.02028,
44,0.38742,0.00000,0.47830,
45,0.90000,0.72900,0.25419,
46,0.25419,0.25419,0.00000,
47,0.81000,0.00000,0.00000,
48,0.00000,0.00000,0.90000,
49,0.18530,0.00417,0.00000,
50,0.90000,0.00000,0.13509,
51,0.81000,0.65610,0.04239,
52,0.03434,0.81000,0.38742,
53,0.53144,0.72900,0.07179,
54,0.00000,0.72900,0.00000,
55,0.00707,1.00000,0.00000,
56,1.00000,0.00000,0.90000,
57,1.00000,0.34868,0.00000,
58,0.00000,1.00000,0.65610,
59,0.81000,0.01642,0.02028,
60,0.65610,0.72900,1.00000,
61,0.00000,0.59049,0.22877,
62,0.07179,0.81000,0.20589,
63,0.00000,0.90000,0.72900,
64,0.43047,0.00000,0.00000,
65,0.08863,0.00464,0.72900,
66,0.08863,0.72900,0.16677,
67,0.00000,1.00000,0.81000,
68,0.47830,0.59049,0.81000,
69,0.00000,0.13509,0.00000,
70,0.53144,0.13509,1.00000,
71,0.00000,0.07179,0.65610,
72,0.04239,0.28243,0.00000,
73,1.00000,0.00000,0.07977,
74,1.00000,0.01330,0.08863,
75,1.00000,0.90000,0.28243,
76,0.81000,0.00000,0.31381,
77,0.90000,0.00000,0.72900,
78,0.72900,0.72900,0.81000,
79,0.72900,0.65610,0.00000,
80,0.10942,0.59049,0.34868,
81,0.00000,0.81000,0.34868,
82,0.65610,0.13509,0.00000,
83,0.38742,0.72900,0.00000,
84,0.72900,0.59049,0.03815,
85,0.90000,0.22877,0.01330,
86,0.81000,0.81000,0.38742,
87,0.16677,1.00000,0.22877,
88,0.65610,0.00000,0.12158,
89,0.65610,1.00000,0.00000,
90,1.00000,0.00000,0.38742,
91,0.18530,0.72900,0.00000,
92,0.08863,0.28243,0.00000,
93,0.00000,0.38742,0.00000,
94,0.16677,0.43047,0.28243,
95,0.15009,0.59049,0.00000,
96,0.00000,0.15009,0.90000,
97,0.00000,0.65610,0.38742,
98,0.00000,0.72900,0.00000,
99,0.65610,0.03815,0.00000,
100,0.04239,0.81000,1.00000,
101,1.00000,0.43047,0.09848,
102,0.00000,0.10942,0.22877,
103,0.00000,0.47830,0.00037,
104,1.00000,0.43047,0.00000,
105,0.65610,0.02781,0.25419,
106,0.59049,0.43047,1.00000,
107,0.90000,1.00000,0.00000,
108,0.72900,0.00000,0.00000,
109,0.47830,0.90000,0.43047,
110,0.00000,0.47830,0.00000,
111,1.00000,0.53144,0.47830,
112,0.31381,0.53144,1.00000,
113,0.31381,0.31381,0.20589,
114,0.90000,0.00000,0.81000,
115,1.00000,0.81000,0.16677,
116,0.00000,0.38742,0.10942,
117,1.00000,0.53144,0.53144,
118,1.00000,0.07179,0.72900,
119,0.53144,0.00000,0.15009,
120,0.01825,0.02781,0.05815,
121,0.38742,0.43047,0.34868,
122,1.00000,0.31381,0.00000,
123,0.16677,0.59049,0.00000,
124,0.18530,0.15009,0.12158,
125,0.00000,0.09848,0.10942,
126,1.00000,0.38742,0.00000,
127,0.47830,1.00000,0.03434,
128,0.10942,0.90000,1.00000,
129,0.22877,0.00000,0.90000,
130,0.47830,0.00000,0.59049,
131,0.81000,0.65610,0.00000,
132,0.31381,0.00000,0.00000,
133,0.09848,0.34868,0.59049,
134,0.59049,0.00000,0.00000,
135,0.00063,0.90000,0.03434,
136,0.81000,0.59049,1.00000,
137,0.00707,0.00000,0.47830,
138,0.00000,0.00000,0.38742,
139,0.90000,0.59049,0.28243,
140,0.04710,0.34868,0.09848,
141,0.59049,0.59049,0.10942,
142,0.47830,0.00000,1.00000,
143,0.59049,0.00000,0.31381,
144,0.00000,0.10942,0.81000,
145,0.38742,0.08863,1.00000,
146,0.03090,0.28243,0.04710,
147,0.72900,0.65610,0.72900,
148,0.53144,0.65610,0.00000,
149,1.00000,1.00000,1.00000,
150,0.65610,0.04239,0.65610,
151,0.90000,0.10942,0.81000,
152,0.03815,0.65610,0.22877,
153,0.53144,0.00000,0.00000,
154,0.07977,0.00000,0.90000,
155,0.59049,0.47830,0.28243,
156,0.53144,0.00417,1.00000,
157,0.00000,0.07179,1.00000,
158,0.47830,0.43047,0.22877,
159,0.00000,0.20589,0.00515,
160,0.72900,0.47830,0.38742,
161,0.59049,0.06461,0.01078,
162,0.47830,0.16677,0.13509,
163,0.34868,0.72900,0.16677,
164,0.59049,0.00000,0.90000,
165,0.72900,1.00000,0.90000,
166,0.04239,0.59049,0.28243,
167,0.00000,0.00000,0.07977,
168,0.00000,0.47830,0.43047,
169,0.22877,0.81000,0.15009,
170,0.25419,0.00000,0.00636,
171,0.34868,0.08863,0.00000,
172,1.00000,0.90000,0.81000,
173,0.00000,0.00000,0.00000,
174,0.90000,0.38742,0.38742,
175,1.00000,1.00000,0.00000,
176,0.65610,0.00000,0.38742,
177,0.43047,1.00000,0.00000,
178,0.53144,0.00000,0.90000,
179,0.00000,1.00000,0.38742,
180,0.00000,0.00000,0.01642,
181,0.28243,0.90000,0.00000,
182,0.81000,1.00000,0.90000,
183,0.20589,0.04710,0.00000,
184,0.05233,0.81000,0.00000,
185,0.38742,0.31381,0.00000,
186,0.90000,0.03815,0.12158,
187,0.00000,0.90000,0.00000,
188,0.08863,0.43047,0.65610,
189,0.34868,1.00000,0.00000,
190,0.15009,0.01197,0.00000,
191,0.00000,0.81000,0.22877,
192,0.03434,0.65610,0.00786,
193,0.02781,0.81000,0.28243,
194,0.00000,0.53144,0.90000,
195,0.07179,1.00000,0.72900,
196,0.00000,0.72900,0.65610,
197,0.25419,0.00000,0.65610,
198,0.81000,1.00000,0.00000,
199,0.34868,0.81000,0.00000,
200,0.00000,0.43047,1.00000,
201,0.00000,0.43047,0.25419,
202,0.00000,0.53144,1.00000,
203,0.90000,0.47830,0.00000,
204,0.65610,0.12158,1.00000,
205,0.90000,0.05815,0.72900,
206,0.90000,0.00000,0.00515,
207,0.00000,0.81000,0.90000,
208,0.07179,0.47830,0.00000,
209,0.81000,0.34868,0.18530,
210,0.18530,0.18530,0.81000,
211,0.53144,0.22877,0.00000,
212,0.28243,0.12158,0.43047,
213,0.00000,0.00000,0.25419,
214,1.00000,0.72900,0.38742,
215,0.47830,0.09848,0.90000,
216,0.00000,0.00000,0.81000,
217,0.47830,0.05815,0.00000,
218,0.16677,0.53144,0.00000,
219,0.34868,0.00304,0.00000,
220,0.65610,0.20589,0.00000,
221,0.16677,0.00000,0.00786,
222,0.06461,0.00000,0.43047,
223,0.00000,0.10942,1.00000,
224,0.00000,0.59049,0.25419,
225,0.65610,0.03434,0.08863,
226,0.65610,0.47830,0.13509,
227,0.00636,0.43047,0.00000,
228,0.03434,0.47830,0.65610,
229,0.90000,0.81000,0.03815,
230,0.81000,0.59049,0.72900,
231,0.00000,0.00000,0.00000,
232,0.00000,0.90000,0.47830,
233,0.31381,0.02253,0.00000,
234,0.00000,0.53144,0.00000,
235,0.90000,0.81000,0.00000,
236,0.20589,1.00000,0.28243,
237,0.90000,0.00873,0.00000,
238,0.00000,0.12158,0.00000,
239,0.05815,0.90000,0.81000,
240,0.72900,0.04239,0.00000,
241,0.65610,1.00000,0.43047,
242,0.34868,0.00000,0.25419,
243,0.65610,1.00000,0.00000,
244,0.03434,0.34868,0.90000,
245,0.90000,0.00573,0.04710,
246,0.81000,1.00000,0.00000,
247,0.12158,0.81000,0.00000,
248,0.01825,0.38742,0.81000,
249,0.02253,0.38742,0.22877,
250,0.34868,1.00000,0.16677,
251,0.13509,0.90000,0.65610,
252,0.28243,0.00222,0.00000,
253,0.00000,1.00000,0.00000,
254,0.81000,0.00000,0.53144,
255,1.00000,0.53144,0.81000,
256,0.00000,0.65610,0.00000,
257,1.00000,0.02503,0.00000,
258,0.20589,0.00000,0.18530,
259,0.90000,0.90000,1.00000,
260,0.00000,0.07179,0.00000,
261,0.25419,0.65610,0.00000,
262,0.47830,1.00000,0.72900,
263,0.00000,0.03815,0.25419,
264,0.25419,0.09848,0.59049,
265,0.81000,1.00000,0.53144,
266,1.00000,0.59049,0.34868,
267,0.00000,0.03434,0.00000,
268,1.00000,0.31381,0.00000,
269,1.00000,0.53144,0.00000,
270,0.00000,0.00000,0.00000,
271,0.59049,1.00000,0.00000,
272,0.00000,0.00000,1.00000,
273,0.81000,0.00000,0.72900,
274,0.00000,0.00000,0.00000,
275,0.00000,0.59049,0.34868,
276,0.81000,0.38742,0.34868,
277,0.15009,0.16677,0.25419,
278,0.04710,0.28243,0.72900,
279,0.18530,1.00000,0.53144,
280,0.15009,0.31381,0.02781,
281,0.00000,0.02028,0.00000,
282,0.00000,0.43047,0.20589,
283,0.47830,0.90000,1.00000,
284,0.90000,0.65610,0.90000,
285,0.59049,0.22877,0.53144,
286,0.18530,0.38742,0.00000,
287,0.03090,1.00000,0.08863,
288,0.81000,0.00000,0.22877,
289,0.00000,0.38742,0.81000,
290,0.00000,0.34868,0.00000,
291,0.16677,0.00000,0.01078,
292,0.28243,0.47830,0.00000,
293,0.03815,0.81000,0.00000,
294,1.00000,0.90000,0.16677,
295,0.00000,0.53144,0.31381,
296,0.00000,0.09848,0.38742,
297,0.01197,0.00000,0.65610,
298,0.59049,0.90000,0.59049,
299,0.47830,0.47830,0.00000,
300,0.31381,1.00000,0.34868,
301,0.53144,0.00000,0.00000,
302,0.81000,0.90000,0.09848,
303,1.00000,0.10942,0.65610,
304,0.47830,0.04710,0.02253,
305,0.25419,0.81000,1.00000,
306,0.90000,0.03090,0.01642,
307,0.13509,0.00000,0.13509,
308,0.00000,0.00000,0.25419,
309,0.00000,0.00000,1.00000,
310,0.31381,0.90000,0.00636,
311,0.00000,0.47830,1.00000,
312,1.00000,0.28243,0.00000,
313,0.22877,0.07977,0.00000,
314,0.00000,0.00000,0.81000,
315,0.06461,0.59049,0.53144,
316,0.00000,0.43047,0.72900,
317,0.31381,0.72900,0.47830,
318,0.25419,0.43047,1.00000,
319,0.72900,0.15009,0.18530,
320,0.13509,0.90000,0.07179,
321,0.18530,0.72900,0.72900,
322,0.59049,0.34868,0.31381,
323,0.00000,0.15009,1.00000,
324,0.22877,0.00000,0.12158,
325,0.00000,0.00000,0.72900,
326,0.90000,0.28243,0.53144,
327,0.00000,1.00000,0.59049,
328,0.00000,0.00000,0.06461,
329,0.81000,0.05815,0.65610,
330,0.43047,0.90000,0.00000,
331,0.47830,0.81000,1.00000,
332,0.00000,1.00000,0.00000,
333,1.00000,0.00000,0.81000,
334,0.90000,0.90000,0.00000,
335,0.65610,0.10942,0.18530,
336,1.00000,0.81000,0.10942,
337,0.53144,0.81000,0.81000,
338,0.53144,0.00000,0.43047,
339,1.00000,0.90000,0.00000,
340,0.43047,1.00000,0.81000,
341,0.00000,0.31381,0.05233,
