Episode,Average Discounted Return,Standard Error
0,0.607143,0.164032
1,0.356319,0.111178
2,0.707937,0.204554
3,0.679384,0.320616
4,0.28733,0.193728
5,0.104604,0.104604
6,0.192258,0.145817
7,0.333333,0.333333
8,0.27,0.27
9,0.188593,0.171711
10,0.225721,0.182459
11,0.16115,0.15858
12,0.626365,0.250656
13,0.885367,0.114633
14,0.3,0.3
15,0.33377,0.333115
16,0.191408,0.121479
17,0.19683,0.19683
18,0.214134,0.0996766
19,0.792766,0.159862
20,0.33863,0.243064
21,0.449559,0.293049
22,0.159432,0.159432
23,0.369806,0.316676
24,0.39217,0.113738
25,0.466943,0.189157
26,0.243,0.243
27,0.247788,0.119213
28,0.36618,0.188701
29,0.613801,0.236132
30,0.104604,0.104604
31,0.245618,0.241701
32,0.543,0.275951
33,0.506567,0.248676
34,0.552033,0.293327
35,0.373301,0.0650791
36,0.52162,0.23919
37,0.240639,0.0288449
38,0.31047,0.294895
39,0.36898,0.168555
40,0.265231,0.113955
41,0.138411,0.124763
42,0.7887,0.0712088
43,0.149734,0.0819742
44,0.0500315,0.0500315
45,0.0288905,0.0153512
46,0.233303,0.181365
47,0.159432,0.159432
48,0.695101,0.256529
49,0.364202,0.187125
50,0.24263,0.207771
51,0.592677,0.0360026
52,0.243,0.243
53,0.429189,0.220231
54,0.355591,0.276429
55,0.7887,0.0712088
56,0.27,0.27
57,0.603333,0.306612
58,0.435223,0.25566
59,0.441992,0.283929
60,0.552033,0.293327
61,0.18086,0.0937029
62,0.519751,0.280707
63,0.26546,0.173042
64,0.245366,0.123192
65,0.0193832,0.0193832
66,0.416782,0.243583
67,0.362876,0.319588
68,0.462473,0.291104
69,0.191408,0.121479
70,0.00834385,0.00834385
71,0.676968,0.323032
72,0.31413,0.29319
73,0.302921,0.152089
74,0.208276,0.191364
75,0.288028,0.223908
76,0.42914,0.260644
77,0.2187,0.2187
78,0.19683,0.19683
79,0.212155,0.106311
80,0.0450284,0.0450284
81,0.863497,0.136503
82,0.440991,0.0988581
83,0.27,0.27
84,0.441983,0.111266
85,0.333333,0.333333
86,0.337143,0.212215
87,0.268312,0.0731842
88,0.323304,0.189459
89,0.076256,0.076256
90,0.3,0.3
91,0.346051,0.32716
92,0.581426,0.211979
93,0.143489,0.143489
94,0.213795,0.132612
95,0.470226,0.185874
96,0.43983,0.22352
97,0.40936,0.18113
98,0.673652,0.169587
99,0.545658,0.137365
100,0.0239299,0.0239299
101,0.149052,0.103783
102,0.16115,0.15858
103,0.846333,0.0803126
104,0.386489,0.21159
105,0.451995,0.274475
106,0.203736,0.165463
107,0.826099,0.173901
108,0.638847,0.0576791
109,0.141907,0.0434303
110,0.19653,0.168295
111,0.29393,0.258866
112,0.461277,0.224349
113,0.425894,0.289652
114,0.0450284,0.0450284
115,0.561551,0.225053
116,0.214275,0.188713
117,0.39914,0.2339
118,0.81048,0.142475
119,0.0617673,0.0617673
120,0.27,0.27
121,0.518824,0.28152
122,0.355591,0.276429
123,0.199958,0.143527
124,0.48954,0.279228
125,0.178872,0.0898069
126,0.105622,0.0530301
127,0.36863,0.272252
128,0.291106,0.0963145
129,0.661062,0.217961
130,0.428491,0.209636
131,0.669913,0.165755
132,0.299114,0.218287
133,0.394143,0.265744
134,0.362189,0.192452
135,0.513,0.257564
136,0.462774,0.219727
137,0.606287,0.152628
138,0.0239299,0.0239299
139,0.381151,0.262009
140,0.441983,0.111266
141,0.246862,0.177193
142,0.762473,0.189735
143,0.333333,0.333333
144,0.577926,0.11654
145,0.245548,0.20528
146,0.296693,0.0908019
147,0.301252,0.299376
148,0.210369,0.106909
149,0.786,0.057
150,0.104604,0.104604
151,0.499591,0.256688
152,0.903333,0.0548736
153,0.340092,0.330006
154,0.000169176,0.000169176
155,0.341677,0.329241
156,0.31163,0.216984
157,0.524987,0.0776282
158,0.749559,0.202509
159,0.268514,0.111431
160,0.386489,0.21159
161,0.145207,0.142638
162,0.111799,0.0568159
163,0.295209,0.217208
164,0.492766,0.288766
165,0.56897,0.0991908
166,0.460558,0.163835
167,0.27,0.27
168,0,0
169,0.409608,0.13636
170,0.0649999,0.0602162
171,0.473032,0.235187
172,0.57,0.286182
173,0.409589,0.302502
174,0.177147,0.177147
175,0.209207,0.104604
176,0.319256,0.215253
177,0,0
178,0.762766,0.152443
179,0.435427,0.0480068
180,0.304819,0.145168
181,0.3,0.3
182,0.0389084,0.0302466
183,0.56546,0.200762
184,0.0239299,0.0239299
185,0.343634,0.328304
186,0.243,0.243
187,0.284687,0.104099
188,0.347464,0.326498
189,0.286978,0.143489
190,0.253301,0.238017
191,0.749559,0.202509
192,0.576333,0.298597
193,0.291537,0.259902
194,0.159432,0.159432
195,0.552033,0.293327
196,0.0178105,0.00922759
197,0,0
198,0.312843,0.190009
199,0.656637,0.198086
200,0.554533,0.238252
201,0.830163,0.123265
202,0.476822,0.289604
