Episode,Average Discounted Return,Standard Error
0,0.228063,0.138517
1,0.496206,0.273868
2,0.3,0.3
3,0.248243,0.205527
4,0.159432,0.159432
5,0.0536002,0.0190964
6,0.210369,0.106909
7,0.502226,0.191484
8,0.373977,0.187764
9,0.427477,0.297646
10,0.159432,0.159432
11,0.51048,0.288865
12,0.62597,0.149029
13,0.560973,0.15301
14,0.70314,0.29686
15,0.265231,0.113955
16,0.347977,0.190306
17,0.163024,0.157667
18,0.076256,0.076256
19,0.340526,0.28193
20,0.51048,0.288865
21,0.144886,0.0727436
22,0.459432,0.259979
23,0.371568,0.265366
24,0.0193832,0.0193832
25,0.000665559,0.000665559
26,0.355697,0.229503
27,0.395101,0.307144
28,0.72914,0.17086
29,0.394143,0.265744
30,0.301434,0.170572
31,0.205396,0.112448
32,0.392492,0.30493
33,0.633333,0.31798
34,0.885367,0.114633
35,0.333333,0.333333
36,0.185491,0.173126
37,0.382716,0.056591
38,0.3,0.3
39,0.19683,0.19683
40,0.576333,0.298597
41,0.199958,0.143527
42,0.120732,0.0840639
43,0.243,0.243
44,0.179812,0.0130398
45,0.422512,0.193744
46,0.333333,0.333333
47,0.294956,0.192269
48,0.274684,0.158256
49,0.0694148,0.0436932
50,0.78048,0.136064
51,0.386489,0.21159
52,0.333333,0.333333
53,0.0941432,0.0941432
54,0.112947,0.100691
55,0.447605,0.280302
56,0.243,0.243
57,0.430447,0.234174
58,0.402373,0.231148
59,0.46683,0.241863
60,0.333333,0.333333
61,0.749559,0.202509
62,0.936667,0.0633333
63,0.155911,0.0828442
64,0.213869,0.113641
65,0.280301,0.265
66,0.268732,0.198472
67,0.437937,0.295271
68,0.219745,0.124347
69,0.0887197,0.0828056
70,0.662189,0.135577
71,0.383365,0.311347
72,0.2187,0.2187
73,0.120732,0.0840639
74,0.046774,0.0325681
75,0.614892,0.215643
76,0.3,0.3
77,0.312843,0.190009
78,0.364143,0.23737
79,0.152699,0.102955
80,0.113775,0.0712489
81,0.492766,0.288766
82,0.125497,0.111879
83,0.544161,0.189317
84,0.61514,0.11386
85,0.177147,0.177147
86,0.539589,0.231097
87,0.272618,0.2687
88,0.320636,0.162946
89,0.333333,0.333333
90,0.334397,0.0755759
91,0.595209,0.217646
92,0.885367,0.114633
93,0.130858,0.12829
94,0.34784,0.190431
95,0.321537,0.289832
96,0.232452,0.116226
97,0.318865,0.159432
98,0.533973,0.131975
99,0.0265888,0.0265888
100,0.310526,0.252191
101,0.302419,0.160858
102,0.0532534,0.0281242
103,0.104604,0.104604
104,0.376256,0.270071
105,0.117321,0.0988603
106,0.179268,0.176096
107,0.633333,0.31798
108,0.0215369,0.0215369
109,0.0347345,0.0319141
110,0.325179,0.203466
111,0.177147,0.177147
112,0.4887,0.248356
113,0.21096,0.190159
114,0.0617673,0.0617673
115,0.633333,0.31798
116,0.683365,0.268193
117,0.633333,0.31798
118,0.350778,0.324962
119,0.189332,0.0962182
120,0.39482,0.136621
121,0.0847289,0.0847289
122,0.402004,0.188486
123,0.300003,0.299998
124,0.846333,0.0803126
125,0.679589,0.231988
126,0.0830145,0.0731114
127,0.357527,0.173914
128,0.3,0.3
129,0.652198,0.173901
130,0.430722,0.075717
131,0.301718,0.299145
132,0.076256,0.076256
133,0.376256,0.270071
134,0.451833,0.252807
135,0.3,0.3
136,0.294702,0.126617
137,0.2187,0.2187
138,0.12796,0.0681577
139,0.43983,0.22352
140,0.722257,0.277743
141,0.701964,0.249711
142,0.177147,0.177147
143,0.204767,0.163885
144,0.323304,0.189459
145,0.301434,0.170572
146,0.190908,0.111874
147,0.462473,0.291104
148,0.126527,0.111433
149,0.554446,0.264698
150,0.0328257,0.0328257
151,0.361734,0.19965
152,0.116226,0.116226
153,0.300287,0.299857
154,0.374918,0.0941858
155,0.0193832,0.0193832
156,0.585754,0.240544
157,0.253575,0.138824
158,0.49683,0.263994
159,0.310242,0.21498
160,0.193521,0.126148
161,0.333333,0.333333
162,0.73983,0.0895118
163,0.646177,0.207204
164,0.37214,0.210583
165,0.281259,0.137296
166,0.359782,0.187185
167,0.293373,0.155886
168,0.646177,0.207204
169,0.0500315,0.0500315
170,0.695847,0.108234
171,0.672432,0.0998443
172,0.727477,0.224388
173,0.378362,0.313256
174,0.534288,0.234448
175,0.576287,0.124032
176,0.159432,0.159432
177,0.245357,0.24183
178,0.591931,0.235184
179,0.603333,0.306612
180,0.63826,0.313073
181,0.424644,0.289029
182,0.600263,0.275574
183,0.386489,0.21159
184,0.363362,0.319312
185,0.530163,0.290247
186,0.776822,0.175567
187,0.646177,0.207204
188,0.354318,0.193989
189,0.391582,0.0388855
190,0.23522,0.0635493
191,0.332826,0.285008
192,0.333333,0.333333
193,0.251344,0.238937
194,0.27,0.27
195,0.471357,0.264619
196,0.498747,0.200831
197,0.488517,0.222711
198,0.0883206,0.0829913
199,0.222292,0.216926
200,0.386489,0.21159
201,0.369802,0.05752
202,0.446496,0.227622
203,0.8187,0.0813
204,0.394143,0.265744
205,0.76683,0.0919182
206,0.378362,0.313256
207,0.320032,0.248786
208,0.566071,0.241155
209,0.476822,0.289604
210,0.120304,0.0977041
211,0.449559,0.293049
212,0.462473,0.291104
213,0.496107,0.252914
214,0.43983,0.22352
215,0.194918,0.0233644
216,0.0795747,0.0435645
217,0.310526,0.252191
218,0.681173,0.17728
219,0.312717,0.293848
220,0.18086,0.0937029
221,0.359226,0.21051
222,0.140319,0.0745598
223,0.340319,0.176318
224,0.355591,0.276429
225,0.325591,0.246943
226,0.381368,0.310635
227,0.139385,0.061785
228,0.105589,0.0889742
229,0.386226,0.234579
230,0.375622,0.217242
231,0.213869,0.113641
232,0.364143,0.23737
233,0.159432,0.159432
234,0.294956,0.192269
235,0.826099,0.173901
236,0.236431,0.120984
237,0.394143,0.265744
238,0.603333,0.306612
239,0.782893,0.217107
240,0.748863,0.126989
241,0.427477,0.297646
242,0.246592,0.241224
243,0.177147,0.177147
244,0.437937,0.295271
245,0.202777,0.0650229
246,0.131847,0.0683094
247,0.311446,0.294444
248,0.3,0.3
249,0.253301,0.238017
250,0.104604,0.104604
251,0.19683,0.19683
252,0.688924,0.262667
253,0.26978,0.193284
254,0.152699,0.102955
255,0.543086,0.169453
256,0.843814,0.156186
257,0.39366,0.19683
258,0.24263,0.207771
259,0.115399,0.0736281
260,0.686489,0.137199
261,0.650778,0.300611
262,0.492766,0.288766
263,0.359384,0.320864
264,0.603333,0.306612
265,0.314602,0.169977
266,0.552033,0.293327
267,0.196528,0.0305685
268,0.633333,0.31798
269,0.418062,0.300079
270,0.131847,0.0683094
271,0,0
272,0.454857,0.182293
273,0.762766,0.152443
274,0.418062,0.300079
275,0.597294,0.065853
276,0.437435,0.218665
277,0.310526,0.252191
278,0.227971,0.214215
279,0.291537,0.259902
280,0.52162,0.23919
281,0.027746,0.01519
282,0.462473,0.291104
283,0.27,0.27
284,0.395847,0.201168
285,0.633333,0.31798
286,0.458588,0.273399
287,0.409589,0.302502
288,0.402432,0.213835
289,0.3,0.3
290,0.12914,0.12914
291,0.146496,0.0758993
292,0,0
293,0.245777,0.154705
294,0.0847289,0.0847289
295,0.209464,0.141227
296,0.679589,0.231988
297,0.293525,0.155743
298,0.471817,0.220438
299,0.49083,0.159902
300,0.388924,0.309308
301,0.530163,0.290247
302,0.076256,0.076256
303,0.246334,0.101619
304,0.5187,0.268737
305,0.3,0.3
306,0.262277,0.116259
307,0.259618,0.118358
308,0.288572,0.146652
309,0.366159,0.318193
310,0.293032,0.222249
311,0.717147,0.092853
312,0.162774,0.0843326
313,0.623304,0.170011
314,0.2187,0.2187
315,0.385815,0.188335
316,0.391956,0.259379
317,0.254446,0.237484
318,0.634767,0.199319
319,0.653969,0.175454
320,0.543318,0.275638
321,0.32194,0.247563
322,0.27,0.27
323,0.350032,0.278377
324,0.287445,0.261714
325,0.386489,0.21159
326,0.0232099,0.0136012
327,0.333333,0.333333
328,0.243,0.243
329,0.316749,0.291796
330,0.577879,0.297105
331,0.409589,0.302502
332,0.48253,0.226749
333,0.800163,0.118318
334,0.118583,0.115066
335,0.294203,0.258064
336,0.538729,0.235139
337,0.492766,0.288766
338,0.416226,0.261994
339,0.304927,0.297567
340,0.354294,0.177147
341,0.288028,0.223908
342,0.846333,0.0803126
343,0.475396,0.173457
344,0.00171793,0.00171793
345,0.312717,0.293848
346,0.57,0.286182
347,0.431192,0.243946
348,0.492175,0.195818
349,0.321622,0.0477552
350,0.00073951,0.00073951
351,0.00927095,0.00927095
352,0.51048,0.288865
353,0.347464,0.326498
354,0.427477,0.297646
355,0.621362,0.255414
356,0.579925,0.295132
357,0.53859,0.241317
358,0.384729,0.267881
359,0.335242,0.332383
360,0.0847289,0.0847289
361,0.161255,0.101502
362,0.0769955,0.0758889
363,0.223134,0.216517
364,0.223627,0.216279
365,0.210369,0.106909
366,0,0
367,1,0
368,0.331767,0.245027
369,0.544291,0.193917
370,0.385507,0.307773
371,0.148523,0.120622
372,0.0314009,0.0157004
373,0.2187,0.2187
374,0.417887,0.20628
375,0.626365,0.250656
376,0.497971,0.23924
377,0.0132565,0.0124565
378,0.441817,0.191435
379,0.552033,0.293327
380,0.659303,0.180153
381,0.504211,0.279064
382,0.289825,0.14542
383,0.104187,0.030898
384,0.076256,0.076256
385,0.346256,0.241093
386,0.523283,0.190781
387,0.278874,0.0637206
388,0.603333,0.306612
389,0.301546,0.29923
390,0.526373,0.236406
391,0.336116,0.331942
392,0.315972,0.247093
393,0.409589,0.302502
394,0.352717,0.324077
395,0.339416,0.330334
396,0.264849,0.144631
397,0.386226,0.234579
398,0,0
399,0.431789,0.23295
400,0,0
401,0.51048,0.288865
402,0.100902,0.0909524
403,0.220821,0.217647
404,0.570966,0.218732
405,0.773163,0.12026
406,0.416226,0.261994
407,0.356723,0.150213
408,0.476822,0.289604
409,0.106266,0.0762759
410,0.0157004,0.0157004
411,0.476822,0.289604
412,0.483067,0.260614
413,0.476822,0.289604
414,0.147386,0.0716879
415,0.326589,0.287629
416,0.343074,0.278463
417,0.106796,0.0553306
418,0.333333,0.333333
419,0.288543,0.220916
420,0.383365,0.311347
421,0.409589,0.302502
422,0.3,0.3
423,0.3,0.3
424,0.5187,0.268737
425,0.220246,0.217931
426,0.43983,0.22352
427,0.217673,0.160762
428,0.148963,0.140832
429,0.200063,0.195234
430,0.552033,0.293327
431,0.189473,0.104784
432,0.156752,0.10218
433,0.495299,0.265778
434,0.4617,0.231807
435,0.499958,0.224972
436,0.634767,0.199319
437,0.586634,0.288668
438,0.427477,0.297646
439,0.306287,0.158687
440,0.718062,0.233727
441,0.362876,0.319588
442,0.681173,0.17728
443,0.228063,0.138517
444,0.2212,0.139234
445,0.472505,0.267155
446,0.19683,0.19683
447,0.37214,0.210583
448,0.205174,0.192794
449,0.076256,0.076256
450,0.123965,0.0817736
451,0.28926,0.147422
452,0.491786,0.132866
453,0.166258,0.100979
454,0.462473,0.291104
455,0.356262,0.181052
456,0.427477,0.297646
457,0.430447,0.234174
458,0.556978,0.126511
459,0.51048,0.288865
460,0.0686304,0.0686304
461,0.404604,0.263744
462,0.436371,0.190462
463,0.201235,0.117983
464,0.432062,0.0262459
465,0.143489,0.143489
466,0.319256,0.215253
467,0.335952,0.332032
468,0.320032,0.248786
469,0.3,0.3
470,0.357764,0.159548
471,0.936667,0.0633333
472,0.359226,0.21051
473,0.404604,0.263744
474,0.4887,0.248356
475,0.633333,0.31798
476,0.659303,0.180153
477,0.409977,0.187283
478,0.67214,0.150675
479,0.443489,0.259889
480,0.699432,0.110568
481,0.416226,0.261994
482,0.233744,0.118788
483,0.350778,0.324962
484,0.109156,0.0597592
485,0.0876382,0.0833123
486,0.579271,0.27695
487,0.458588,0.273399
488,0.7617,0.0722813
489,0.2187,0.2187
490,0.450969,0.215609
491,0.288572,0.146652
492,0.378362,0.313256
493,0.50128,0.11386
494,0.0215369,0.0215369
495,0.873333,0.0633333
496,0.199958,0.143527
497,0.566164,0.280071
498,0.350032,0.278377
499,0.320636,0.162946
