Episode,Average Discounted Return,Standard Error
0,0.7617,0.0722813
1,0.20669,0.164379
2,0.365651,0.267174
3,0.686489,0.137199
4,0.475396,0.173457
5,0.127454,0.0599511
6,0.00125237,0.00125237
7,0.237356,0.180021
8,0.579271,0.27695
9,0.12914,0.12914
10,0.616859,0.259704
11,0.688062,0.223764
12,0.12914,0.12914
13,0.41553,0.208627
14,0.181878,0.0239341
15,0.298591,0.220524
16,0.666667,0.333333
17,0.294956,0.192269
18,0.627263,0.283101
19,0.6,0.3
20,0.762766,0.152443
21,0.534288,0.234448
22,0.336243,0.331888
23,0.333333,0.333333
24,0.320636,0.162946
25,0.395101,0.307144
26,0.258597,0.174355
27,0.589051,0.286343
28,0.401192,0.21528
29,0.036473,0.036473
30,0.0701765,0.0678705
31,0.402432,0.213835
32,0.69914,0.15801
33,0.0157004,0.0157004
34,0.386226,0.234579
35,0.401964,0.304868
36,0,0
37,0.263652,0.134409
38,0.633444,0.317869
39,0.0021209,0.0021209
40,0.530163,0.290247
41,0.7617,0.0722813
42,0.492766,0.288766
43,0.402432,0.213835
44,0.261044,0.0958986
45,0.409589,0.302502
46,0.193323,0.0922945
47,0.169733,0.154539
48,0.666667,0.333333
49,0.232452,0.116226
50,0.55713,0.262061
51,0.27129,0.153515
52,0.749559,0.202509
53,0.583319,0.0862535
54,0.337143,0.212215
55,0.684112,0.315888
56,0.633333,0.31798
57,0,0
58,0.278344,0.265926
59,0.37437,0.187372
60,0.634725,0.316594
61,0.42066,0.258485
62,0.773163,0.12026
63,0.49083,0.159902
64,0.636255,0.182396
65,0.206101,0.192362
66,0.469373,0.194526
67,0.27,0.27
68,0.391079,0.305744
69,0.3,0.3
70,0.647464,0.30391
71,0.00235655,0.00235655
72,0.401964,0.304868
73,0.126527,0.111433
74,0.217673,0.160762
75,0.564036,0.174564
76,0,0
77,0.395847,0.201168
78,0.441992,0.283929
79,0,0
80,0.429449,0.285573
81,0.237632,0.126268
82,0.27,0.27
83,0.00608267,0.00608267
84,0.0641619,0.044675
85,0.424221,0.238157
86,0.443489,0.259889
87,0.3,0.3
88,0.333333,0.333333
89,0.449559,0.293049
90,0.393848,0.196642
91,0.633333,0.31798
92,0.219745,0.124347
93,0.036473,0.036473
94,0.683489,0.126511
95,0.413878,0.203102
96,0.373036,0.265545
97,0.27129,0.153515
98,0.462473,0.291104
99,0.77127,0.22873
100,0.409589,0.302502
101,0.303429,0.190993
102,0.2187,0.2187
103,0.437937,0.295271
104,0.154635,0.0906178
105,0.118135,0.115284
106,0.173018,0.0840215
107,0.145129,0.0913515
108,0.230146,0.213208
109,0.413489,0.233981
110,0.0894519,0.0183144
111,0.245777,0.154705
112,0.160985,0.0808262
113,0.333333,0.333333
114,0.526854,0.250035
115,0.37214,0.210583
116,0.388839,0.308007
117,0.627729,0.193184
118,0.81048,0.142475
119,0.197467,0.141026
120,0.582843,0.156639
121,0.31251,0.152551
122,0.3,0.3
123,0.0409202,0.0205449
124,0.666667,0.333333
125,0.127969,0.0573331
126,0.259715,0.131987
