Episode,Average Discounted Return,Standard Error
0,0.333333,0.333333
1,0.55463,0.17437
2,0.7047,0.0243
3,0.412729,0.24606
4,0.213869,0.113641
5,0.269589,0.230857
6,0.192482,0.102277
7,0.63962,0.184924
8,0.418062,0.300079
9,0.350032,0.278377
10,0.719559,0.193382
11,0.510211,0.274032
12,0,0
13,0.325591,0.246943
14,0.57,0.286182
15,0.385268,0.267494
16,0.487968,0.260341
17,0.397065,0.0589571
18,0.552033,0.293327
19,0.42539,0.172183
20,0.552033,0.293327
21,0.668259,0.188119
22,0.633333,0.31798
23,0.357263,0.322036
24,0.0328257,0.0328257
25,0.475396,0.173457
26,0.436862,0.0528558
27,0.308943,0.163974
28,0.2187,0.2187
29,0.0677156,0.0588029
30,0.27,0.27
31,0.666667,0.333333
32,0.32393,0.28878
33,0.314067,0.0947439
34,0.27,0.27
35,0.51048,0.288865
36,0.256546,0.0525252
37,0.262572,0.233216
38,0.420147,0.217677
39,0.19683,0.19683
40,0.165515,0.15648
41,0.430194,0.194589
42,0.144886,0.0727436
43,0.00112713,0.00112713
44,0.192857,0.145423
45,0.177147,0.177147
46,0.329543,0.286374
47,0.0328257,0.0328257
48,0.141077,0.0919618
49,0.679589,0.231988
50,0.261995,0.086683
51,0.584859,0.262674
52,0.0265888,0.0265888
53,0.104604,0.104604
54,0.246991,0.241029
55,0.301718,0.299145
56,0.60377,0.306183
57,0.376002,0.127259
58,0.177147,0.177147
59,0.530163,0.290247
60,0.139172,0.081556
61,0.459432,0.259979
62,0.104604,0.104604
63,0.121153,0.113843
64,0.552033,0.293327
65,0.212119,0.124304
66,0.0617673,0.0617673
67,0.46383,0.132967
68,0.0500315,0.0500315
69,0.140319,0.0745598
70,0.0591824,0.0538846
71,0.220246,0.217931
72,0.782893,0.217107
73,0.591614,0.204193
74,0.420147,0.217677
75,0.6,0.3
76,0.0232549,0.0207314
77,0.55463,0.17437
78,0.511327,0.248847
79,0.289383,0.260849
80,0.357263,0.322036
81,0.308515,0.121952
82,0.0950299,0.0800768
83,0.4617,0.231807
84,0.248093,0.128536
85,0.557445,0.252555
86,0.27667,0.190765
87,0.4374,0.2187
88,0.4617,0.231807
89,0.333333,0.333333
90,0.233584,0.105776
91,0.223283,0.115683
92,0.384729,0.267881
93,0.252271,0.2385
94,0.112729,0.0660603
95,0.177147,0.177147
96,0.605876,0.270197
97,0.355591,0.276429
98,0.347225,0.136869
99,0.429432,0.2351
100,0.409589,0.302502
101,0.420147,0.217677
102,0.240237,0.208766
103,0.603333,0.306612
104,0.783,0.027
105,0.19683,0.19683
106,0.368709,0.315831
107,0.404604,0.263744
108,0.517466,0.0467201
109,0.288115,0.185897
110,0.143489,0.143489
111,0.333333,0.333333
112,0.31,0.0458387
113,0.35487,0.323104
114,0.466943,0.189157
115,0.272543,0.229658
116,0.302826,0.255176
117,0.166371,0.0910825
118,0.334926,0.189525
119,0.76081,0.23919
120,0.296862,0.109972
121,0.572629,0.164156
122,0.334155,0.332923
123,0.427477,0.297646
124,0.486213,0.223215
125,0.395396,0.302749
126,0.533291,0.255065
127,0.404604,0.263744
128,0.306473,0.253737
129,0.57129,0.179387
130,0.00235655,0.00235655
131,0.447147,0.237595
132,0.4374,0.2187
133,0.260189,0.127231
134,0.19683,0.19683
135,0.489745,0.170385
136,0.336473,0.283528
137,0.283335,0.154026
138,0.076256,0.076256
139,0.31413,0.29319
140,0.39914,0.2339
141,0.638847,0.0576791
142,0.491786,0.132866
143,0.666667,0.333333
144,0.0193832,0.0193832
145,0.325466,0.287498
146,0.732473,0.181035
147,0.340319,0.176318
148,0.299504,0.219907
149,0.416226,0.261994
150,0.327746,0.242745
151,0.394143,0.265744
152,0.0310231,0.0246724
153,0.707192,0.292808
154,0.0243102,0.0174495
