Episode,Average Discounted Return,Standard Error
0,0.497971,0.23924
1,0.443489,0.259889
2,0.800163,0.118318
3,0.362876,0.319588
4,0.0574994,0.0546612
5,0.219952,0.218077
6,0.333353,0.150451
7,0.502715,0.11558
8,0.657263,0.294157
9,0.210369,0.106909
10,0.395847,0.201168
11,0.576333,0.298597
12,0.479962,0.229559
13,0.492766,0.288766
14,0.697477,0.214649
15,0.194592,0.169101
16,0.843814,0.156186
17,0.81048,0.142475
18,0.576287,0.124032
19,0.244909,0.242051
20,0.299543,0.256508
21,0.3,0.3
22,0.306473,0.253737
23,0.633333,0.31798
24,0.177147,0.177147
25,0.633333,0.31798
26,0.233744,0.118788
27,0.597062,0.251418
28,0.272629,0.13688
29,0.0103011,0.0103011
30,0.477147,0.261222
31,0.37214,0.210583
32,0.59393,0.26236
33,0.830163,0.123265
34,0.603333,0.306612
35,0.49083,0.159902
36,0.822033,0.0994575
37,0.459432,0.259979
38,0.830163,0.123265
39,0.0617673,0.0617673
40,0.331767,0.245027
41,0.69621,0.30379
42,0.49683,0.263994
43,0,0
44,0.417664,0.294754
45,0.0500315,0.0500315
46,0.583319,0.0862535
47,0.347065,0.326625
48,0.143489,0.143489
49,0.312843,0.190009
50,0.283526,0.225485
51,0.650778,0.300611
52,0.0941432,0.0941432
53,0.470179,0.1699
54,0.189332,0.0962182
55,0.0847289,0.0847289
56,0.822033,0.0994575
57,0.0464199,0.044349
58,0.479918,0.277449
59,0.376256,0.270071
60,0.476822,0.289604
61,0.628289,0.223069
62,0.130896,0.109526
63,0.598794,0.229277
64,0.357263,0.322036
65,0.112113,0.101058
66,0.51048,0.288865
67,0.409589,0.302502
68,0.477147,0.261222
69,0.280567,0.195214
70,0.562989,0.26061
71,0.0880136,0.0612826
72,0.0500315,0.0500315
73,0.409172,0.204878
74,0.375941,0.0272629
75,0.00290932,0.00290932
76,0.51048,0.288865
77,0.530163,0.290247
78,0.792766,0.159862
79,0.295992,0.153425
80,0.333333,0.333333
81,0.49683,0.263994
82,0.237356,0.180021
83,0.0880136,0.0612826
84,0.143489,0.143489
85,0.477147,0.261222
86,0.140905,0.088676
87,0.0789314,0.0641036
88,0.773163,0.12026
89,0.200955,0.104114
90,0.448396,0.147588
91,0.666667,0.333333
92,0.157619,0.136972
93,0.633333,0.31798
94,0.6,0.3
95,0.459432,0.259979
96,0.340319,0.176318
97,0.0295431,0.0295431
98,0.109082,0.0662521
99,0.719559,0.193382
100,0,0
101,0.813,0.0493862
102,0.00492696,0.00492696
103,0.573429,0.165688
104,0.604926,0.135608
105,0.19683,0.19683
106,0.395847,0.201168
107,0.309271,0.295474
