Episode,Average Discounted Return,Standard Error
0,0.572248,0.236066
1,0.46395,0.272639
2,0.159432,0.159432
3,0.28733,0.193728
4,0.160172,0.159064
5,0.152512,0.076256
6,0.0450284,0.0450284
7,0.2857,0.262502
8,0.156206,0.137572
9,0.333333,0.333333
10,0.388107,0.173697
11,0.076256,0.076256
12,0.362189,0.192452
13,0.695101,0.256529
14,0.0560273,0.0553736
15,0.449559,0.293049
16,0.385554,0.257253
17,0.396788,0.141366
18,0.346051,0.32716
19,0.3,0.3
20,0.348371,0.325886
21,0.442958,0.176236
22,0.668385,0.331615
23,0.386226,0.234579
24,0.409172,0.204878
25,0.27,0.27
26,0.383365,0.311347
27,0.348457,0.157617
28,0.431126,0.288357
29,0.2187,0.2187
30,0.386226,0.234579
31,0.659922,0.291511
32,0.258597,0.174355
33,0.279687,0.156114
34,0.434147,0.241827
35,0.320636,0.162946
36,0.333333,0.333333
37,0.603333,0.306612
38,0.701964,0.249711
39,0.14357,0.143449
40,0.117241,0.115722
41,0.0555906,0.0555906
42,0.51048,0.288865
43,0.782893,0.217107
44,0.188985,0.039783
45,0.361767,0.274381
46,0.441684,0.196973
47,0.208276,0.191364
48,0.0251823,0.023329
49,0.33826,0.330897
50,0.368272,0.18674
51,0.656489,0.115405
52,0.302826,0.255176
53,0.489745,0.170385
54,0.476822,0.289604
55,0.643977,0.0847436
56,0.286304,0.105933
57,0.42914,0.260644
58,0.2857,0.262502
59,0.449559,0.293049
60,0.0328257,0.0328257
61,0.102293,0.0543541
62,0.243,0.243
63,0.19683,0.19683
64,0.567077,0.217502
65,0.302826,0.255176
66,0.384729,0.267881
67,0.0193832,0.0193832
68,0.3,0.3
69,0.109844,0.0873576
70,0.333333,0.333333
71,0.5344,0.253619
72,0.132319,0.0933862
73,0.243,0.243
74,0.35487,0.323104
75,0.302401,0.120749
76,0.204461,0.142363
77,0.271127,0.269438
78,0.131692,0.0380742
79,0.388924,0.309308
80,0.300287,0.299857
81,0.19683,0.19683
82,0.243,0.243
83,0.57,0.286182
84,0.550509,0.268566
85,0.326589,0.287629
86,0.55828,0.17086
87,0,0
88,0.269142,0.230189
89,0.361767,0.274381
90,0.0830145,0.0731114
91,0.177147,0.177147
92,0.32393,0.28878
93,0.333333,0.333333
94,0.572629,0.164156
95,0.252421,0.175757
96,0.384729,0.267881
97,0.395847,0.201168
98,0.3,0.3
99,0.0677559,0.0495079
100,0,0
101,0.365664,0.118917
102,0.2187,0.2187
103,0.666667,0.333333
104,0.73983,0.0895118
105,0.528597,0.182971
106,0.112113,0.101058
107,0.773163,0.12026
108,0.543,0.275951
109,0.640319,0.137813
110,0.6,0.3
111,0.0511111,0.0423162
112,0.166258,0.100979
113,0.518243,0.219353
114,0.0941432,0.0941432
115,0.404604,0.263744
116,0.933333,0.0333333
117,0.35514,0.0999739
118,0.530163,0.290247
119,0.933333,0.0333333
120,0.429432,0.2351
121,0.54467,0.0808739
122,0.420732,0.246672
123,0.481749,0.285562
124,0.253403,0.153907
125,0.620311,0.189844
126,0.33863,0.243064
127,0.0472841,0.0376046
128,0.0405256,0.0405256
129,0.533303,0.230005
130,0.846333,0.0803126
131,0.104604,0.104604
132,0.128943,0.110418
133,0.0656514,0.0328257
134,0.33863,0.243064
135,0.666667,0.333333
136,0,0
137,0.401641,0.301475
138,0.383365,0.311347
139,0.259715,0.131987
140,0.255173,0.202937
141,0.456868,0.271566
