Episode,Average Discounted Return,Standard Error
0,0.477147,0.261222
1,0.482905,0.284618
2,0.360557,0.224872
3,0.145629,0.0303348
4,0.184857,0.101203
5,0.341677,0.329241
6,0.420147,0.217677
7,0.627263,0.283101
8,0.576333,0.298597
9,0.149632,0.0908808
10,0.441077,0.236926
11,0.0769985,0.0386589
12,0.0157004,0.0157004
13,0,0
14,0.150184,0.0264009
15,0.479179,0.287667
16,0.375941,0.0272629
17,0.119135,0.114799
18,0.197771,0.111912
19,0.27,0.27
20,0.277509,0.266325
21,0.440846,0.29312
22,0.24263,0.207771
23,0.417479,0.261
24,0.325857,0.202121
25,0.8187,0.0813
26,0.289383,0.260849
27,0.272543,0.229658
28,0.0941432,0.0941432
29,0.5212,0.207428
30,0.359922,0.320866
31,0.530163,0.290247
32,0.666667,0.333333
33,0.102845,0.0670402
34,0.53859,0.241317
35,0.558597,0.206931
36,0.273086,0.171894
37,0.365196,0.146805
38,0.357263,0.322036
39,0.53208,0.234135
40,0.224421,0.107296
41,0.678132,0.122233
42,0.479918,0.277449
43,0.0978798,0.0357134
44,0.170399,0.0865964
45,0.686226,0.170762
46,0.409589,0.302502
47,0.666667,0.333333
48,0.303429,0.190993
49,0,0
50,0.386226,0.234579
51,0.0417779,0.0399141
52,0.177993,0.100721
53,0.42914,0.260644
54,0.0141304,0.0141304
55,0.409589,0.302502
56,0.31413,0.29319
57,0.451995,0.274475
58,0.543,0.275951
59,0.576333,0.298597
60,0.255717,0.236897
61,0.615084,0.202453
62,0.447147,0.237595
63,0.221815,0.09567
64,0.540023,0.263125
65,0.493527,0.256769
66,0.104256,0.0547285
67,0.112338,0.0562856
68,0.464933,0.228588
69,0.795807,0.204193
70,0.540913,0.269087
71,0.53693,0.233743
72,0.506145,0.231213
73,0.401964,0.304868
74,0.26546,0.173042
75,0,0
76,0.290973,0.170513
77,0.00020886,0.00020886
78,0.387155,0.210982
79,0.383365,0.311347
80,0.378894,0.144957
81,0.612806,0.263571
82,0.552033,0.293327
83,0.598794,0.229277
84,0.3,0.3
85,0.503067,0.280028
86,0.55696,0.288696
87,0.258307,0.16942
88,0.140532,0.123599
89,0.418062,0.300079
90,0.401964,0.304868
91,0.449776,0.0426814
92,0.632876,0.277596
93,0.0193832,0.0193832
94,0.152699,0.102955
95,0.331767,0.245027
96,0.0127173,0.0127173
97,0.410332,0.294855
98,0.542881,0.27868
99,0.686489,0.137199
100,0.388924,0.309308
101,0.243,0.243
102,0.507632,0.157108
103,0.407199,0.0936195
104,0.43055,0.100891
105,0.2187,0.2187
106,0,0
107,0.81048,0.142475
108,0.245777,0.154705
109,0.380845,0.137619
110,0.580768,0.29432
111,0.315028,0.250539
112,0.421689,0.290756
113,0.430053,0.259893
114,0.104604,0.104604
115,0.3157,0.292466
116,0.646177,0.207204
117,0.673652,0.169587
118,0.537565,0.0592677
119,0.248093,0.128536
120,0.333333,0.333333
121,0.2187,0.2187
122,0.281559,0.171008
123,0.620664,0.229923
124,0.205256,0.124665
125,0.27,0.27
126,0.566164,0.280071
127,0.0837654,0.0727923
128,0.148205,0.0338637
129,0.477147,0.261222
130,0.363234,0.0672331
131,0.362876,0.319588
132,0.437937,0.295271
133,0.4887,0.248356
134,0.452512,0.223744
135,0.359226,0.21051
136,0.0114456,0.0114456
137,0.2187,0.2187
138,0.34784,0.190431
139,0.51048,0.288865
140,0.48416,0.140418
141,0.413489,0.233981
142,0.218852,0.218624
143,0.46683,0.241863
144,0.306287,0.158687
145,0,0
146,0.243,0.243
147,0.343982,0.279138
148,0.367053,0.235145
149,0.476822,0.289604
150,0.497179,0.191267
151,0.496403,0.145463
152,0.633333,0.31798
153,0.336473,0.283528
154,0.245366,0.123192
155,0.159432,0.159432
156,0.443489,0.259889
157,0.250801,0.23913
158,0.646177,0.207204
159,0.178872,0.0898069
160,0.909667,0.0903333
161,0.000539103,0.000539103
162,0.268732,0.198472
163,0.0941432,0.0941432
164,0.232452,0.116226
165,0.666667,0.333333
166,0.46683,0.241863
167,0.149406,0.0730956
168,0.25801,0.134786
169,0.23039,0.15244
170,0.312717,0.293848
171,0.361767,0.274381
172,0.418062,0.300079
173,0.19683,0.19683
174,0.198747,0.0997854
175,0.189332,0.0962182
176,0.354729,0.23917
177,0.386489,0.21159
178,0.0510801,0.0264645
179,0.17031,0.110606
180,0.0624329,0.0614373
181,0.0242164,0.023788
182,0.152865,0.0882388
183,0.353462,0.130782
184,0.873333,0.0633333
185,0.203299,0.0464523
186,0.293032,0.222249
187,0.800163,0.118318
188,0.619383,0.280617
189,0.171092,0.131565
190,0.425048,0.0971202
191,0.336579,0.168987
192,0.128943,0.110418
193,0.0883416,0.0237012
194,0.368055,0.10039
195,0.302618,0.298699
196,0.596589,0.259714
197,0.480813,0.286328
198,0.0848817,0.0613921
199,0.468747,0.170867
200,0.447147,0.237595
201,0.552033,0.293327
202,0.128533,0.0949283
203,0.263652,0.134409
204,0.286304,0.105933
205,0.42914,0.260644
206,0.443489,0.259889
207,0.195905,0.144686
208,0.666667,0.333333
209,0.54,0.27
210,0.628289,0.223069
211,0.312717,0.293848
212,0.0774678,0.0556052
213,0.303429,0.190993
214,0.593049,0.204841
215,0.356262,0.181052
216,0.344779,0.32776
217,0.0235276,0.0153366
218,0.116226,0.116226
219,0.20669,0.164379
220,0.359702,0.157694
221,0.681173,0.17728
222,0.33806,0.195518
223,0.569478,0.276975
224,0.0640671,0.0515376
225,0.468703,0.251824
226,0.695101,0.256529
227,0.3,0.3
228,0.212988,0.104334
229,0.602922,0.273026
230,0.376256,0.270071
231,0.3,0.3
232,0.63962,0.184924
233,0.67214,0.150675
234,0.173032,0.131236
235,0.6,0.3
236,0.748863,0.126989
237,0.19683,0.19683
238,0.00834385,0.00834385
239,0.427508,0.297623
240,0.533728,0.204213
241,0.37214,0.210583
242,0.673652,0.169587
243,0.454618,0.274029
244,0.333333,0.333333
245,0.261876,0.153462
246,0.322152,0.247428
247,0.337143,0.212215
248,0.42914,0.260644
249,0.445129,0.234108
250,0.852033,0.102131
251,0.506896,0.276807
252,0.307673,0.182697
253,0.333333,0.333333
254,0,0
255,0.7317,0.0444476
256,0.243,0.243
257,0.333333,0.333333
258,0.159432,0.159432
259,0.70731,0.147334
260,0.176315,0.130217
261,0.30568,0.132752
262,0.0127173,0.0127173
263,0.333333,0.333333
264,0.46683,0.241863
265,0.3,0.3
266,0.333333,0.333333
267,0.222175,0.159474
268,0.402432,0.213835
269,0.386226,0.234579
270,0.131631,0.0814129
271,0.378362,0.313256
272,0.633333,0.31798
273,0.2187,0.2187
274,0.409589,0.302502
275,0.200868,0.0976735
276,0.30483,0.150188
277,0.633333,0.31798
278,0.57,0.286182
279,0.258292,0.125852
280,0.414175,0.201566
281,0.590604,0.138396
282,0.492766,0.288766
283,0.197267,0.196612
284,0.255173,0.202937
285,0.3,0.3
286,0.416922,0.207241
287,0.659922,0.291511
288,0,0
289,0.0249714,0.013671
290,0.427477,0.297646
291,0.145129,0.0913515
292,0.531104,0.240233
293,0.323304,0.189459
294,0.180648,0.052228
295,0.773163,0.12026
296,0.418062,0.300079
297,0.333557,0.197893
298,0.55696,0.288696
299,0.876333,0.0791209
300,0.12914,0.12914
301,0.373977,0.187764
302,0.339509,0.030653
303,0.382403,0.102771
304,0.4887,0.248356
305,0.381724,0.192445
306,0.711695,0.288305
307,0.633333,0.31798
308,0.588028,0.231789
309,0.320032,0.248786
310,0.19683,0.19683
311,0.429432,0.2351
312,0.340526,0.28193
313,0.259715,0.131987
314,0.245777,0.154705
315,0.129458,0.128981
316,0.388924,0.309308
317,0.0686304,0.0686304
318,0.633333,0.31798
319,0.354729,0.23917
320,0.22083,0.110873
321,0.437937,0.295271
322,0.492766,0.288766
323,0.0617673,0.0617673
324,0.42914,0.260644
325,0,0
326,0.282905,0.160053
327,0.166972,0.0734741
328,0,0
329,0.427477,0.297646
330,0.283526,0.225485
331,0.49683,0.263994
332,0.311816,0.119226
333,0.473489,0.275122
334,0.435427,0.0480068
335,0.363441,0.191274
336,0.243,0.243
337,0.543306,0.260315
338,0.432569,0.118198
339,0.863497,0.136503
340,0.282384,0.154102
341,0.0555906,0.0555906
342,0.331499,0.137569
343,0.19683,0.19683
344,0.374604,0.235794
345,0.588028,0.231789
346,0.563373,0.134126
347,0.272543,0.229658
348,0.0500315,0.0500315
349,0.0686304,0.0686304
350,0.297912,0.183161
351,0.427926,0.287133
352,0.614892,0.215643
353,0.586736,0.224346
354,0.666667,0.333333
355,0.131847,0.0683094
356,0.438023,0.231329
357,0.166942,0.155813
358,0.12614,0.0956708
359,0.464318,0.2292
360,0.33863,0.243064
361,0.903333,0.0548736
362,0.656489,0.115405
363,0.689596,0.158545
364,0.377233,0.0340589
365,0.690147,0.0827263
366,0.0617673,0.0617673
367,0.340319,0.176318
368,0.333333,0.333333
369,0.165026,0.134025
370,0.333333,0.333333
371,0.374485,0.266169
372,0.3,0.3
373,0.966667,0.0333333
374,0.105589,0.0889742
375,0.666667,0.333333
376,0.73683,0.07317
377,0.394,0.261303
378,0.126288,0.0671038
379,0.492766,0.288766
380,0.243,0.243
381,0.305474,0.297301
382,0.430448,0.207753
383,0.0239299,0.0239299
384,0.116226,0.116226
385,0.258597,0.174355
386,0.7317,0.0444476
387,0.0450284,0.0450284
388,0.243,0.243
389,0.0745715,0.0396241
390,0.743489,0.156511
391,0.159432,0.159432
392,0.369806,0.316676
393,0.319256,0.215253
394,0.460866,0.0803446
395,0.409038,0.260358
396,0.193521,0.126148
397,0.395847,0.201168
398,0.0405256,0.0405256
399,0.0505187,0.0253641
400,0.615028,0.241374
401,0.449734,0.227595
402,0.311735,0.161542
403,0.233303,0.181365
404,0.275474,0.267305
405,0.462473,0.291104
406,0.542004,0.114096
407,0.42389,0.288172
408,0.4887,0.248356
409,0.530163,0.290247
410,0.603333,0.306612
411,0.674604,0.182258
412,0.3,0.3
413,0.190261,0.144182
414,0.215023,0.140164
415,0.15276,0.139086
416,0.288028,0.223908
417,0.885367,0.114633
418,0.552033,0.293327
419,0.57,0.286182
420,0.50669,0.234549
421,0.63826,0.313073
422,0.852033,0.102131
423,0.261876,0.153462
424,0.209464,0.141227
425,0.542797,0.247457
426,0.449559,0.293049
427,0.177147,0.177147
428,0.863497,0.136503
429,0.321051,0.135192
430,0.417081,0.230813
431,0.156752,0.10218
432,0.332473,0.239955
433,0.678132,0.122233
434,0.166371,0.0910825
435,0.252271,0.2385
436,0.593778,0.281798
437,0.245777,0.154705
438,0.188593,0.171711
439,0,0
440,0.329203,0.170168
441,0.299543,0.256508
442,0.561551,0.225053
443,0.136252,0.04905
444,0.2212,0.139234
445,0.239209,0.147038
446,0.434186,0.156304
447,0.233559,0.156311
448,0.51048,0.288865
449,0.118073,0.084751
450,0.656262,0.126099
451,0.413489,0.233981
452,0.3,0.3
453,0.350032,0.278377
454,0.625591,0.230876
455,0.17776,0.110802
456,0.2187,0.2187
457,0.514072,0.285697
458,0.570729,0.158271
459,0.620664,0.229923
460,0.031838,0.0186574
461,0.0686304,0.0686304
462,0.310526,0.252191
463,0.177147,0.177147
464,0.3,0.3
465,0.59787,0.27787
466,0.203589,0.193539
467,0.5517,0.270719
468,0.409589,0.302502
469,0.103365,0.0578342
470,0.0215369,0.0215369
471,0.29393,0.258866
472,0.643859,0.266839
473,0.378132,0.195909
474,0.590973,0.178277
475,0.406986,0.124557
476,0.188975,0.146906
477,0.4617,0.231807
478,0.145769,0.104631
479,0.586736,0.224346
480,0.323304,0.189459
481,0.530163,0.290247
482,0.474169,0.225032
483,0.0328257,0.0328257
484,0.25713,0.236252
485,0.462473,0.291104
486,0.19683,0.19683
487,0.3,0.3
488,0.5187,0.268737
