Episode,Average Discounted Return,Standard Error
0,0.221801,0.128279
1,0.87,0.03
2,0.301434,0.170572
3,0.590636,0.113489
4,0.502715,0.11558
5,0.909667,0.0903333
6,0.673652,0.169587
7,0.404604,0.263744
8,0.244161,0.138163
9,0.57,0.286182
10,0,0
11,0.246862,0.177193
12,0.170878,0.154029
13,0.333333,0.333333
14,0.418062,0.300079
15,0.555509,0.249969
16,0.329543,0.286374
17,0.603333,0.306612
18,0.308344,0.295916
19,0.3,0.3
20,0.601434,0.169307
21,0.0744847,0.0564926
22,0.333333,0.333333
23,0.294702,0.126617
24,0.666159,0.285305
25,0.51048,0.288865
26,0.036473,0.036473
27,0.449559,0.293049
28,0.0407135,0.0404319
29,0.308943,0.163974
30,0.320156,0.17081
31,0.356262,0.181052
32,0.27,0.27
33,0.4374,0.2187
34,0.152699,0.102955
35,0.143489,0.143489
36,0.491329,0.0833173
37,0.471744,0.283796
38,0.179175,0.0686406
39,0.316036,0.209108
40,0.291537,0.259902
41,0.653969,0.175454
42,0.503732,0.248617
43,0.0823386,0.0734039
44,0.489745,0.170385
45,0.243,0.243
46,0.0686304,0.0686304
47,0.620778,0.289466
48,0.27,0.27
49,0.301039,0.187644
50,0.7617,0.0722813
51,0.25713,0.236252
52,0.158167,0.136336
53,0.166371,0.0910825
54,0.164359,0.157027
55,0.102293,0.0543541
56,0.347604,0.211121
57,0.283526,0.225485
58,0.344779,0.32776
59,0.360835,0.320355
60,0.560512,0.245777
61,0.32597,0.173207
62,0.303598,0.298217
63,0.3,0.3
64,0.000286501,0.000286501
65,0.27,0.27
66,0.299456,0.150176
67,0.42914,0.260644
68,0.2187,0.2187
69,0.61236,0.02187
70,0.374604,0.235794
71,0.0298308,0.0149773
72,0.602921,0.14918
73,0.447147,0.237595
74,0.751396,0.248604
75,0.217556,0.0871902
76,0.198098,0.0964083
77,0.281751,0.154249
78,0.365196,0.146805
79,0.233744,0.118788
80,0.342236,0.0450362
81,0.309271,0.295474
82,0.384729,0.267881
83,0.113659,0.0603935
84,0.00927095,0.00927095
85,0.4887,0.248356
86,0.431574,0.285056
87,0.702432,0.122458
88,0.0356673,0.0189521
89,0.138808,0.124351
90,0.161953,0.0467953
91,0.364,0.232378
92,0.57357,0.273158
93,0.00323258,0.00323258
94,0.666667,0.333333
95,0.462473,0.291104
96,0.19683,0.19683
97,0.0141304,0.0141304
98,0.3,0.3
99,0,0
100,0.762766,0.152443
101,0.300232,0.299884
102,0.523198,0.277692
103,0.0847289,0.0847289
104,0.711466,0.153126
105,0.139172,0.081556
106,0.268079,0.171042
107,0.0870854,0.0835755
108,0.3,0.3
109,0.340319,0.176318
110,0.294047,0.141269
111,0.243,0.243
112,0.374927,0.197284
113,0.233252,0.0956269
114,0.301546,0.29923
115,0.191525,0.0345221
116,0.0555906,0.0555906
117,0.0114456,0.0114456
118,0.104604,0.104604
119,0.592677,0.0360026
120,0.104604,0.104604
121,0.443489,0.259889
122,0.296589,0.257736
123,0.19683,0.19683
124,0.443489,0.259889
125,0.572543,0.246941
126,0,0
127,0.0489919,0.0259357
128,0.650778,0.300611
129,0.337143,0.212215
130,0.312843,0.190009
131,0.390167,0.258158
132,0.933333,0.0333333
133,0.402432,0.213835
134,0.776822,0.175567
135,0.2187,0.2187
136,0.27,0.27
137,0.472488,0.0698654
138,0.158683,0.117195
139,0.304474,0.0634226
140,0.636579,0.132601
141,0.603333,0.306612
142,0.32393,0.28878
143,0.450405,0.0900162
144,0.00190881,0.00190881
145,0.100165,0.0772808
146,0.39914,0.2339
147,0.133574,0.126981
148,0.260401,0.0583747
149,0.19683,0.19683
150,0.209207,0.104604
151,0.43582,0.291712
152,0.634767,0.199319
153,0.552033,0.293327
154,0.0505187,0.0253641
155,0.073213,0.0569143
156,0.863497,0.136503
157,0.48401,0.274308
158,0.00608267,0.00608267
159,0.0941432,0.0941432
160,0.19683,0.19683
