Episode,Average Discounted Return,Standard Error
0,0.49683,0.263994
1,0.207131,0.191887
2,0.552421,0.212519
3,0.633333,0.31798
4,0.0982403,0.0537833
5,0.135899,0.125897
6,0.146722,0.1419
7,0.404604,0.263744
8,0.19683,0.19683
9,0.116226,0.116226
10,0.76081,0.23919
11,0.749559,0.202509
12,0.468094,0.267645
13,0.365285,0.174643
14,0.190205,0.107737
15,0.530163,0.290247
16,0.231417,0.212627
17,0.633333,0.31798
18,0.909667,0.0903333
19,0.3,0.3
20,0.6,0.3
21,0.746822,0.167417
22,0.666667,0.333333
23,0.51048,0.288865
24,0.238519,0.11561
25,0.272543,0.229658
26,0.370668,0.114073
27,0.0811506,0.0547144
28,0.106671,0.0308401
29,0.3157,0.292466
30,0.70314,0.29686
31,0.105103,0.0594748
32,0.159432,0.159432
33,0.349266,0.197597
34,0.876333,0.0791209
35,0.108195,0.102855
36,0.45276,0.252025
37,0.279473,0.226972
38,0.783,0.027
39,0.0875841,0.0354509
40,0.129558,0.0925273
41,0.134147,0.0934044
42,0.0295431,0.0295431
43,0.159432,0.159432
44,0.456545,0.0710123
45,0.071291,0.0496389
46,0,0
47,0.720147,0.106486
48,0.159432,0.159432
49,0.361767,0.274381
50,0.227179,0.158181
51,0.0990701,0.0917789
52,0.5187,0.268737
53,0.681173,0.17728
54,0.306473,0.253737
55,0.255281,0.0976744
56,0.366479,0.0842576
57,0.590973,0.178277
58,0.408307,0.297503
59,0.270111,0.269945
60,0.210488,0.100851
61,0,0
62,0.302921,0.152089
63,0.104604,0.104604
64,0.876333,0.0791209
65,0.197771,0.111912
66,0.143489,0.143489
67,0.404604,0.263744
68,0.530163,0.290247
69,0.321322,0.11179
70,0.443489,0.259889
71,0.737937,0.214019
72,0.471817,0.220438
73,0.742923,0.257077
74,0.341677,0.329241
75,0.321398,0.114506
76,0.00443426,0.00443426
77,0.401964,0.304868
78,0.274684,0.158256
79,0.12914,0.12914
80,0.476822,0.289604
81,0,0
82,0.293032,0.222249
83,0.49683,0.263994
84,0.6,0.3
85,0.31163,0.216984
86,0.525173,0.212571
87,0.654294,0.122853
88,0.12914,0.12914
89,0.217682,0.0724671
90,0.387738,0.116968
91,0.139669,0.0562428
92,0.243,0.243
93,0.552033,0.293327
94,0.245289,0.206692
95,0.19683,0.19683
96,0.42614,0.24761
97,0.336773,0.17085
98,0.260445,0.234764
99,0.06785,0.0589618
100,0.605242,0.304734
101,0.470594,0.264703
102,0.143489,0.143489
103,0.49683,0.263994
104,0.4374,0.2187
105,0.306058,0.253271
106,0.650778,0.300611
107,0.936667,0.0633333
108,0.693255,0.306745
109,0.443489,0.259889
110,0.245777,0.154705
111,0.361734,0.19965
112,0.494588,0.26012
113,0.718062,0.233727
114,0.112232,0.100866
115,0.421689,0.290756
116,0.746822,0.167417
117,0.306287,0.158687
118,0.306287,0.158687
119,0.519751,0.280707
120,0.312843,0.190009
121,0.770733,0.114633
122,0.59597,0.122019
123,0.629543,0.270457
124,0.51048,0.288865
125,0.388924,0.309308
126,0.3,0.3
127,0.70731,0.147334
128,0.462342,0.257412
129,0.0558562,0.0316074
130,0.166258,0.100979
131,0.333591,0.333204
132,0.449559,0.293049
133,0.629922,0.280493
134,0.258597,0.174355
135,0.413489,0.233981
136,0.627263,0.283101
137,0.176877,0.151465
138,0.395101,0.307144
139,0.593373,0.162137
140,0.112947,0.100691
141,0.697477,0.214649
142,0.500451,0.100018
143,0.223419,0.184974
144,0.388924,0.309308
145,0.543,0.275951
146,0.582843,0.156639
147,0.295511,0.0590596
148,0.160447,0.158928
149,0.197771,0.111912
