Episode,Average Discounted Return,Standard Error
0,0.243,0.243
1,0.477147,0.261222
2,0.0555906,0.0555906
3,0,0
4,0.116226,0.116226
5,0.27,0.27
6,0.575192,0.249797
7,0.51048,0.288865
8,0.0422892,0.0231519
9,0.269589,0.230857
10,0.462473,0.291104
11,0.3,0.3
12,0.632876,0.277596
13,0.633333,0.31798
14,0.118845,0.114939
15,0.27,0.27
16,0.633333,0.31798
17,0.492766,0.288766
18,0.39914,0.2339
19,0.320854,0.204346
20,0.369806,0.316676
21,0.335242,0.332383
22,0.762766,0.152443
23,0.333333,0.333333
24,0.556752,0.266184
25,0.625591,0.230876
26,0.597369,0.206839
27,0.534598,0.286203
28,0.2187,0.2187
29,0.354294,0.177147
30,0.315028,0.250539
31,0.462861,0.116279
32,0.248093,0.128536
33,0.0555906,0.0555906
34,0.323304,0.189459
35,0.252421,0.175757
36,0.0239299,0.0239299
37,0.39914,0.2339
38,0.4887,0.248356
39,0.452444,0.104022
40,0.410461,0.296241
41,0.72918,0.14011
42,0.672432,0.0998443
43,0.32597,0.173207
44,0.299543,0.256508
45,0.333333,0.333333
46,0.3,0.3
47,0.637324,0.314006
48,0.419818,0.25915
49,0.343921,0.328154
50,0.443271,0.24914
51,0.552033,0.293327
52,0.333333,0.333333
53,0.476822,0.289604
54,0.243,0.243
55,0.206101,0.192362
56,0.603333,0.306612
57,0.73983,0.0895118
58,0.633333,0.31798
59,0.41553,0.208627
60,0.022975,0.0178603
61,0.0779013,0.0644966
62,0.509886,0.0806039
63,0.401964,0.304868
64,0.383413,0.311318
65,0.543,0.275951
66,0.160098,0.159101
67,0.491277,0.248383
68,0.409589,0.302502
69,0.679589,0.231988
70,0.391934,0.135707
71,0.6,0.3
72,0.35487,0.323104
73,0.177147,0.177147
74,0.309271,0.295474
75,0.422962,0.178897
76,0,0
77,0.449962,0.202475
78,0.0555906,0.0555906
79,0.464609,0.22891
80,0.320032,0.248786
81,0.606579,0.102861
82,0.243,0.243
83,0.329543,0.286374
84,0.509673,0.11519
85,0.477147,0.261222
86,0.473653,0.264381
87,0.0358598,0.0233755
88,0.366159,0.318193
89,0.662189,0.135577
90,0.55463,0.17437
91,0.19683,0.19683
92,0.670477,0.209201
93,0.560445,0.258806
94,0.379038,0.232288
95,0.303429,0.190993
96,0,0
97,0.435847,0.202567
98,0.151971,0.0706307
99,0.135223,0.126209
100,0.76683,0.0919182
101,0.161255,0.101502
102,0.430934,0.218719
103,0.0617673,0.0617673
104,0.0686304,0.0686304
105,0.590636,0.113489
106,0.489332,0.206054
107,0.449776,0.0426814
108,0.602921,0.14918
109,0.0555906,0.0555906
110,0.63423,0.02187
111,0.434067,0.256603
112,0,0
113,0.388924,0.309308
114,0,0
115,0.218463,0.110543
116,0.333333,0.333333
117,0.32569,0.0954385
118,0.300123,0.299938
119,0.395847,0.201168
120,0.177147,0.177147
121,0.819333,0.0903333
122,0,0
123,0.443489,0.259889
124,0.39914,0.2339
125,0.2187,0.2187
126,0.275658,0.142818
127,0.3,0.3
128,0.434359,0.230609
129,0.477147,0.261222
130,0,0
131,0.680937,0.199538
132,0.00359175,0.00359175
133,0.4617,0.231807
134,0.333333,0.333333
135,0.223283,0.115683
136,0.261876,0.153462
137,0.530163,0.290247
138,0.290973,0.170513
139,0.112094,0.0251284
140,0.423161,0.15291
141,0.633333,0.31798
142,0.333333,0.333333
143,0.683365,0.268193
144,0.0789314,0.0641036
145,0.430722,0.075717
146,0.6,0.3
147,0.2187,0.2187
148,0.219745,0.124347
149,0.519354,0.266441
150,0.57,0.286182
151,0.0856973,0.0539422
152,0.343199,0.328431
153,0.28413,0.263219
154,0.243,0.243
155,0.384729,0.267881
156,0.615084,0.202453
157,0.0114456,0.0114456
158,0.628289,0.223069
159,0.6,0.3
160,0.458517,0.195335
161,0.437937,0.295271
162,0.160934,0.135611
163,0.513,0.257564
164,0.188517,0.127105
165,0.87,0.03
166,0.494318,0.252947
167,0.144019,0.0618719
168,0.786,0.057
169,0.111799,0.0568159
170,0.326589,0.287629
171,0.395847,0.201168
172,0.00608267,0.00608267
173,0.139172,0.081556
174,0.672432,0.0998443
175,0.449559,0.293049
176,0.516086,0.14912
177,0.376795,0.269695
178,0.633333,0.31798
179,0.475452,0.126774
180,0.666748,0.333252
181,0.500955,0.201378
182,0.219952,0.218077
183,0.600263,0.275574
184,0.776822,0.175567
185,0,0
186,0.666667,0.333333
187,0.362189,0.192452
188,0.366159,0.318193
189,0.395847,0.201168
190,0.477147,0.261222
191,0.418062,0.300079
192,0.576333,0.298597
193,0.101653,0.0906221
194,0.0905571,0.0460209
195,0.495905,0.228391
196,0.484656,0.254382
197,0.333333,0.333333
198,0.281751,0.154249
199,0.223283,0.115683
200,0.483237,0.210368
201,0.563032,0.207788
202,0.360479,0.319782
203,0.00443426,0.00443426
204,0.420147,0.217677
205,0.143489,0.143489
206,0.55316,0.292267
207,0.0215369,0.0215369
208,0.0941432,0.0941432
209,0.2857,0.262502
210,0.0643857,0.0605007
211,0.399225,0.302937
212,0.25905,0.133843
213,0.495905,0.228391
214,0.179172,0.11278
215,0.502304,0.25885
216,0.559715,0.171773
217,0.399669,0.175216
218,0.0172466,0.0149873
219,0.116226,0.116226
220,0.185951,0.0801979
221,0.143489,0.143489
222,0.0405256,0.0405256
223,0.395847,0.201168
224,0.350032,0.278377
225,0.0500315,0.0500315
226,0.414779,0.0723101
227,0.503744,0.154595
228,0.515629,0.107407
229,0.406546,0.29991
230,0.718062,0.233727
231,0.49683,0.263994
232,0.49683,0.263994
233,0.333333,0.333333
234,0.684112,0.315888
235,0.376227,0.108708
236,0.559715,0.171773
237,0.333333,0.333333
238,0.19683,0.19683
239,0.198739,0.195883
240,0.383365,0.311347
241,0.674604,0.182258
242,0.633333,0.31798
243,0.5187,0.268737
244,0.277766,0.127167
245,0.603333,0.306612
246,0.633333,0.31798
