Episode,Average Discounted Return,Standard Error
0,0.0265888,0.0265888
1,0.337143,0.212215
2,0.491329,0.0833173
3,0.319383,0.290793
4,0.2212,0.139234
5,0.0289454,0.0254924
6,0.333333,0.333333
7,0,0
8,0.39366,0.19683
9,0.345487,0.205649
10,0.719559,0.193382
11,0.549473,0.221266
12,0.519751,0.280707
13,0.33438,0.172713
14,0.312843,0.190009
15,0.653365,0.257543
16,0.270913,0.269545
17,0.243,0.243
18,0.243,0.243
19,0.273233,0.268398
20,0.373859,0.315032
21,0.658924,0.252115
22,0.0295431,0.0295431
23,0.632876,0.277596
24,0.4887,0.248356
25,0.000393006,0.000393006
26,0.429432,0.2351
27,0.0506034,0.0318523
28,0.885367,0.114633
29,0.81048,0.142475
30,0.238549,0.0960569
31,0.286978,0.143489
32,0.70314,0.29686
33,0.496107,0.252914
34,0.0694148,0.0436932
35,0.552033,0.293327
36,0.368647,0.122724
37,0.583056,0.133224
38,0.597729,0.173355
39,0.413489,0.233981
40,0.243,0.243
41,0.0549585,0.0477591
42,0,0
43,0.449776,0.0426814
44,0.12914,0.12914
45,0.346051,0.32716
46,0.633333,0.31798
47,0.633333,0.31798
48,0.107222,0.103319
49,0.375623,0.312331
50,0.586909,0.214145
51,0.286749,0.261815
52,0.429432,0.2351
53,0,0
54,0.358823,0.274361
55,0.346111,0.326962
56,0.0845998,0.0724453
57,0.695847,0.108234
58,0.379082,0.218717
59,0.447147,0.237595
60,0.776822,0.175567
61,0.114905,0.0998523
62,0.621132,0.0744537
63,0.165613,0.115314
64,0.264036,0.140297
65,0.49683,0.263994
66,0.404604,0.263744
67,0.459432,0.259979
68,0.676968,0.323032
69,0.34784,0.190431
70,0.46748,0.27408
71,0.219745,0.124347
72,0.333333,0.333333
73,0.707937,0.204554
74,0.180638,0.0869061
75,0.3,0.3
76,0.290806,0.122041
77,0.595209,0.217646
78,0.335952,0.332032
79,0.645432,0.0835677
80,0.491329,0.0833173
81,0.673652,0.169587
82,0.106512,0.103662
83,0.6,0.3
84,0.116226,0.116226
85,0.333333,0.333333
86,0.4374,0.2187
87,0.313155,0.0965917
88,0.146749,0.120927
89,0.722257,0.277743
90,0.502452,0.153774
91,0.143489,0.143489
92,0.530163,0.290247
93,0.4617,0.231807
94,0,0
95,0.393248,0.205436
96,0.648362,0.262434
97,0.747147,0.110938
98,0.255173,0.202937
99,0.0193832,0.0193832
100,0.347464,0.326498
101,0.656262,0.126099
102,0.116226,0.116226
103,0.301434,0.170572
104,0.0617673,0.0617673
105,0.143585,0.0851863
106,0.936667,0.0633333
107,0.719822,0.164474
108,0.336925,0.331552
109,0.742923,0.257077
110,0.337143,0.212215
111,0.27,0.27
112,0.666159,0.285305
113,0.357263,0.322036
114,0.0193832,0.0193832
115,0.492766,0.288766
116,0.37015,0.315914
117,0.573233,0.282963
118,0.39914,0.2339
119,0.058209,0.0543288
120,0.243599,0.242701
121,0.262811,0.105831
122,0.4887,0.248356
123,0.33863,0.243064
124,0.143489,0.143489
125,0.606579,0.102861
126,0.552033,0.293327
127,0.177147,0.177147
128,0.210369,0.106909
129,0.621132,0.0744537
130,0.0328257,0.0328257
131,0.5187,0.268737
132,0.346462,0.132474
133,0.449559,0.293049
134,0.193521,0.126148
135,0.543,0.275951
136,0.39914,0.2339
137,0.568591,0.202266
138,0.39914,0.2339
139,0.429432,0.2351
140,0.2187,0.2187
141,0.414817,0.165636
142,0.3,0.3
143,0.469958,0.198774
144,0.413489,0.233981
145,0.575963,0.27093
146,0.129757,0.0734257
147,0.2187,0.2187
148,0.0828572,0.0440268
149,0.190908,0.111874
150,0.246862,0.177193
151,0.143489,0.143489
152,0.143489,0.143489
153,0.530163,0.290247
154,0.416226,0.261994
155,0.43953,0.199036
156,0.113526,0.0861037
157,0.51048,0.288865
158,0.116226,0.116226
159,0.333333,0.333333
160,0.492766,0.288766
161,0.572248,0.236066
162,0.666667,0.333333
163,0.518367,0.243837
164,0.347604,0.211121
165,0.0377527,0.0306606
166,0.555266,0.290287
167,0.666667,0.333333
168,0.459432,0.259979
169,0.121763,0.0814406
170,0.237356,0.180021
171,0.28733,0.193728
172,0.409589,0.302502
173,0.15307,0.118994
174,0.333333,0.333333
175,0.576287,0.124032
176,0.557508,0.288182
177,0.131759,0.127851
178,0.477147,0.261222
179,0.863497,0.136503
180,0.462473,0.291104
181,0.32801,0.241342
182,0.0590863,0.0295431
183,0.333333,0.333333
184,0.321537,0.289832
185,0,0
186,0.27,0.27
187,0.311446,0.294444
188,0,0
189,0.239475,0.208895
190,0.12914,0.12914
191,0.659303,0.180153
192,0.936667,0.0633333
193,0.583843,0.291356
194,0.692559,0.188901
195,0.476822,0.289604
196,0.143271,0.122687
197,0.200955,0.104114
198,0.253575,0.138824
199,0.402432,0.213835
200,0.2187,0.2187
201,0.435744,0.126376
202,0.374524,0.314637
203,0.333333,0.333333
204,0.692559,0.188901
205,0.261355,0.0706104
206,0.435507,0.288199
207,0.177147,0.177147
208,0.0982403,0.0537833
209,0.373178,0.313854
210,0.563479,0.282584
211,0.197771,0.111912
212,0.624294,0.092853
213,0.604926,0.135608
214,0.293032,0.222249
215,0.27,0.27
216,0.612806,0.263571
217,0.304052,0.168263
218,0.459432,0.259979
219,0.39366,0.19683
220,0.480632,0.131331
