Episode,Average Discounted Return,Standard Error
0,0.312843,0.190009
1,0.427477,0.297646
2,0.27,0.27
3,0.613056,0.159552
4,0.333333,0.333333
5,0.233303,0.181365
6,0.121202,0.0736135
7,0.783,0.027
8,0.719822,0.164474
9,0.233477,0.17877
10,0.427477,0.297646
11,0.268732,0.198472
12,0.109844,0.0873576
13,0.20669,0.164379
14,0.455911,0.223808
15,0.558597,0.206931
16,0.51048,0.288865
17,0.638101,0.239534
18,0.166371,0.0910825
19,0.107657,0.0605555
20,0.143489,0.143489
21,0.529226,0.20861
22,0.12914,0.12914
23,0.4374,0.2187
24,0.633333,0.31798
25,0.224179,0.120447
26,0.333333,0.333333
27,0.250425,0.0736434
28,0.624294,0.092853
29,0.566304,0.127988
30,0.348964,0.105271
31,0.3,0.3
32,0.63962,0.184924
33,0.692559,0.188901
34,0.143882,0.143293
35,0.479765,0.258833
36,0.614892,0.215643
37,0.111318,0.075054
38,0.0265888,0.0265888
39,0.177147,0.177147
40,0.333333,0.333333
41,0.57,0.286182
42,0.477147,0.261222
43,0.27,0.27
44,0.2187,0.2187
45,0,0
46,0.394143,0.265744
47,0.475191,0.281108
48,0.276759,0.266685
49,0.570689,0.253772
50,0.846333,0.0803126
51,0.441391,0.214709
52,0.72918,0.14011
53,0.274291,0.196882
54,0.2187,0.2187
55,0.646177,0.207204
56,0.621906,0.190859
57,0.333333,0.333333
58,0.3,0.3
59,0.409589,0.302502
60,0.469916,0.120574
61,0.51048,0.288865
62,0.22083,0.110873
63,0.319256,0.215253
64,0.373859,0.315032
65,0.852033,0.102131
66,0.161255,0.101502
67,0.27,0.27
68,0.102293,0.0543541
69,0.448872,0.180748
70,0.903333,0.0548736
71,0.273086,0.171894
72,0.0603326,0.045759
73,0.188517,0.127105
74,0.210054,0.112068
75,0.433423,0.231461
76,0.123987,0.0963849
77,0.3,0.3
78,0.7047,0.0243
79,0.654729,0.201949
80,0.0450284,0.0450284
81,0.184015,0.128127
