Episode,Average Discounted Return,Standard Error
0,0.00073951,0.00073951
1,0.33658,0.168987
2,0.303429,0.190993
3,0.0193832,0.0193832
4,0.552033,0.293327
5,0.23719,0.109239
6,0.101456,0.0594543
7,0.0500315,0.0500315
8,0.178872,0.0898069
9,0.17559,0.0898352
10,0.41886,0.296304
11,0.46376,0.200022
12,0.603333,0.306612
13,0.160934,0.135611
14,0.253403,0.153907
15,0.19683,0.19683
16,0.251526,0.204275
17,0.355591,0.276429
18,0.695522,0.165587
19,0.50515,0.252936
20,0.243,0.243
21,0.226373,0.183847
22,0.280301,0.265
23,0.603333,0.306612
24,0.210369,0.106909
25,0.359226,0.21051
26,0.104604,0.104604
27,0.433908,0.158664
28,0.57,0.286182
29,0.0157004,0.0157004
30,0.332666,0.0791999
31,0.37214,0.210583
32,0.137429,0.0926593
33,0.159113,0.0378811
34,0.643859,0.266839
35,0.118662,0.0614785
36,0.310704,0.162438
37,0.332826,0.285008
38,0.133671,0.10856
39,0.148523,0.120622
40,0.288786,0.159708
41,0.170041,0.069712
42,0.480813,0.286328
43,0.225007,0.153217
44,0.0941432,0.0941432
45,0.359122,0.320536
46,0.4617,0.231807
47,0.453369,0.139136
48,0.830163,0.123265
49,0.0500315,0.0500315
50,0.126288,0.0671038
51,0.171817,0.100686
52,0.331767,0.245027
53,0.373977,0.187764
54,0.333333,0.333333
55,0.552033,0.293327
56,0.604927,0.295073
57,0,0
58,0.178872,0.0898069
59,0.399535,0.304311
60,0.27,0.27
61,0,0
62,0.25895,0.235169
63,0.0500315,0.0500315
64,0.486,0.243
65,0,0
66,0.289383,0.260849
67,0.599543,0.256775
68,0.126206,0.0802233
69,0.105425,0.104195
70,0.333333,0.333333
71,0.215023,0.140164
72,0.621132,0.0744537
73,0.318865,0.159432
74,0.366694,0.271158
75,0.161255,0.101502
76,0.589256,0.181754
77,0.315028,0.250539
78,0.467771,0.178959
79,0.327782,0.168413
80,0.0778541,0.040336
81,0.343338,0.162258
82,0.0450284,0.0450284
83,0.476822,0.289604
84,0.254758,0.202301
85,0.663147,0.065853
86,0.531104,0.240233
87,0.603333,0.306612
88,0.477508,0.264024
89,0.966667,0.0333333
90,0.357263,0.322036
91,0.361767,0.274381
92,0.409844,0.254319
93,0.333333,0.333333
94,0.813,0.0493862
95,0.27,0.27
96,0.337768,0.331138
97,0.646177,0.207204
98,0.143489,0.143489
99,0.264036,0.140297
100,0.15307,0.118994
101,0.388924,0.309308
102,0.317445,0.291669
103,0.2187,0.2187
104,0.826099,0.173901
105,0.69621,0.30379
106,0.449632,0.231019
107,0.863497,0.136503
108,0.409156,0.246626
109,0.513,0.257564
110,0.200821,0.194865
111,0.179962,0.129174
112,0.26546,0.173042
113,0.40037,0.302243
114,0.2187,0.2187
115,0.0405256,0.0405256
116,0.625591,0.230876
117,0.0628945,0.0612116
118,0.166371,0.0910825
119,0.530163,0.290247
120,0.333333,0.333333
121,0.386226,0.234579
122,0.0450284,0.0450284
123,0.333333,0.333333
124,0.395847,0.201168
125,0.428673,0.168974
126,0.298591,0.220524
