Episode,Average Discounted Return,Standard Error
0,0.552033,0.293327
1,0.513,0.257564
2,0.54,0.27
3,0.148416,0.14109
4,0.537632,0.186155
5,0.216402,0.0497532
6,0.366159,0.318193
7,0.3,0.3
8,0.51048,0.288865
9,0.243,0.243
10,0.347604,0.211121
11,0.652589,0.22589
12,0.337143,0.212215
13,0.0177897,0.00514326
14,0.278344,0.265926
15,0.0919564,0.069744
16,0.253403,0.153907
17,0.384729,0.267881
18,0.709589,0.242138
19,0.31694,0.170989
20,0.77127,0.22873
21,0.486693,0.257032
22,0.19683,0.19683
23,0.727477,0.224388
24,0.270217,0.0831595
25,0.46376,0.200022
26,0.365422,0.189413
27,0.7317,0.0444476
28,0.3,0.3
29,0.333333,0.333333
30,0.243,0.243
31,0.505688,0.168345
32,0.543,0.275951
33,0.437937,0.295271
34,0.513,0.257564
35,0.20669,0.164379
36,0.0174449,0.0174449
37,0.591614,0.204193
38,0.271909,0.269051
39,0.0686304,0.0686304
40,0.39614,0.219078
41,0.14561,0.14244
42,0.333333,0.333333
43,0.127933,0.0525875
44,0.3,0.3
45,0.378362,0.313256
46,0.319394,0.290787
47,0.2212,0.139234
48,0,0
49,0.695101,0.256529
50,0.9,0
51,0.688062,0.223764
52,0.366565,0.267492
53,0.441817,0.191435
54,0.564956,0.173866
55,0.104604,0.104604
56,0.356416,0.322257
57,0.347604,0.211121
58,0.603333,0.306612
59,0.393999,0.204754
60,0.294956,0.192269
61,0.305559,0.0275877
62,0.321504,0.289634
63,0.469458,0.215271
64,0.260445,0.234764
65,0.369806,0.316676
66,0.312843,0.190009
67,0.244127,0.242438
68,0.329616,0.286332
69,0.19683,0.19683
70,0.186021,0.147941
71,0.27,0.27
72,0.633333,0.31798
73,0.272629,0.13688
74,0.235688,0.138116
75,0.4887,0.248356
76,0.360387,0.0649594
77,0.3,0.3
78,0.0555906,0.0555906
79,0.966667,0.0333333
80,0.171817,0.100686
81,0.333333,0.333333
82,0.0555906,0.0555906
83,0.966667,0.0333333
